Agreement,Year,Part,Section,Provision Reference,Provision Text,search_part,search_text
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.6 CERTAINTY,2.6.4(0)(c)(i),"to the Tlicho and Tlicho Citizens, in relation to any right that, under 2.6.1, is not exercisable or assertable, and",general provision certainty,citizen relation right exercisable assertable
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.6 CERTAINTY,2.6.4(0)(c)(ii),"to any Tlicho person who is not a Tlicho Citizen, in relation to any Aboriginal or treaty right held by the Tlicho",general provision certainty,person citizen relation aboriginal treaty right held
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.6 CERTAINTY,2.6.4(0)(d),as if those rights did not continue to exist.,general provision certainty,right continue exist
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.6 CERTAINTY,2.6.5,"The Tlicho and the persons who comprise it, prior to or after the effective date, release government and all other persons from all claims, of whatever nature or kind and whether known or unknown, that they ever had, now have or may have in the future, arising from any act or omission that occurred prior to the effective date and that may have affected any land right that was, at the time of the act or omission, an Aboriginal or treaty right held by the Tlicho.",general provision certainty,person comprise prior effective date release government person claim whatever nature kind whether known unknown ever may future arising act omission occurred prior effective date may affected land right time act omission aboriginal treaty right held
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.6 CERTAINTY,2.6.6,"The Tlicho and the persons who comprise it, prior to or after the effective date, release government and all other persons from all claims, of whatever nature or kind and whether known or unknown, that they now have or may have in the future, arising from any act or omission that occurred on or after the effective date and that may have affected any right that, under 2.6.1, is not exercisable or assertable.",general provision certainty,person comprise prior effective date release government person claim whatever nature kind whether known unknown may future arising act omission occurred effective date may affected right exercisable assertable
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.6 CERTAINTY,2.6.7,"In consideration of the rights in the Agreement, the Tlicho Government will indemnify and forever save harmless government from any claim to which 2.6.5 or 2.6.6 applies and that was brought on or after the effective date against government. For greater certainty, the right to be indemnified shall not extend to any claim relating to or in any way arising from the failure of government to carry out its obligations under the Agreement.",general provision certainty,consideration right agreement government indemnify forever save harmless government claim applies brought effective date government greater certainty right indemnified shall extend claim relating way arising failure government carry obligation agreement
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.6 CERTAINTY,2.6.8,The right to be indemnified under 2.6.7 applies only if government vigorously defends the claim and does not compromise or settle it without the consent of the Tlicho Government. The right to be indemnified under 2.6.7 does not apply to any costs incurred by government in such a defence or settlement.,general provision certainty,right indemnified applies government vigorously defends claim compromise settle without consent government right indemnified apply cost incurred government defence settlement
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.6 CERTAINTY,2.6.9,"If 2.6.1 or 2.6.2 is not enforceable in relation to a land right, and that",general provision certainty,enforceable relation land right
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.6 CERTAINTY,2.6.9(0)(a),"results in the imposition on government or any person of any obligations, related to that right, to the Tlicho or any person who is not to exercise or assert it;",general provision certainty,result imposition government person obligation related right person exercise assert
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.6 CERTAINTY,2.6.9(0)(b),"affects the ability of Tlicho Citizens, the Tlicho First Nation or the Tlicho Government to exercise and enjoy all their rights, authorities, jurisdictions and privileges that are set out in the Agreement; or",general provision certainty,affect ability citizen first nation government exercise enjoy right authority jurisdiction privilege set agreement
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.6 CERTAINTY,2.6.9(0)(c),"affects the ability of any other person or government to exercise and enjoy all the rights, authorities, jurisdictions and privileges they would have if that right did not continue to exist,",general provision certainty,affect ability person government exercise enjoy right authority jurisdiction privilege would right continue exist
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.6 CERTAINTY,2.6.9(0)(d),"the Tlicho cede, release and surrender, as of the effective date, that land right to the extent required to achieve the purpose in 2.6.4.",general provision certainty,cede release surrender effective date land right extent required achieve purpose
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.6 CERTAINTY,2.6.10,"If the continued existence of a land right, that under 2.6.1 or 2.6.2 is not exercisable or assertable,",general provision certainty,continued existence land right exercisable assertable
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.6 CERTAINTY,2.6.10(0)(a),"results in the imposition on government or any person of any obligations, related to that right, to the Tlicho or any person who is not to exercise or assert it;",general provision certainty,result imposition government person obligation related right person exercise assert
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.6 CERTAINTY,2.6.10(0)(b),"affects the ability of Tlicho Citizens, the Tlicho First Nation or the Tlicho Government to exercise and enjoy all their rights, authorities, jurisdictions and privileges that are set out in the Agreement; or",general provision certainty,affect ability citizen first nation government exercise enjoy right authority jurisdiction privilege set agreement
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.6 CERTAINTY,2.6.10(0)(c),"affects the ability of any other person or government to exercise and enjoy all the rights, authorities, jurisdictions and privileges they would have if that right did not continue to exist,",general provision certainty,affect ability person government exercise enjoy right authority jurisdiction privilege would right continue exist
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.6 CERTAINTY,2.6.10(0)(d),"the Tlicho cede, release and surrender, as of the effective date, that land right to the extent required to achieve the purpose in 2.6.4.",general provision certainty,cede release surrender effective date land right extent required achieve purpose
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.7 OTHER ABORIGINAL PEOPLES,2.7.1,No provision in the Agreement shall be construed to,general provision aboriginal people,provision agreement shall construed
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.7 OTHER ABORIGINAL PEOPLES,2.7.1(0)(a),recognize or provide any Aboriginal or treaty rights for any Aboriginal people other than the Tlicho First Nation; or,general provision aboriginal people,recognize provide aboriginal treaty right aboriginal people first nation
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.7 OTHER ABORIGINAL PEOPLES,2.7.1(0)(b),"affect

any treaty right of any Aboriginal people other than the Tlicho, where the right existed before the provision of the Agreement was in effect, or
any Aboriginal rights of any Aboriginal people other than the Tlicho.
",general provision aboriginal people,affect treaty right aboriginal people right existed provision agreement effect aboriginal right aboriginal people
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.7 OTHER ABORIGINAL PEOPLES,2.7.1(0)(b)(i),"any treaty right of any Aboriginal people other than the Tlicho, where the right existed before the provision of the Agreement was in effect, or",general provision aboriginal people,treaty right aboriginal people right existed provision agreement effect
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.7 OTHER ABORIGINAL PEOPLES,2.7.1(0)(b)(ii),any Aboriginal rights of any Aboriginal people other than the Tlicho.,general provision aboriginal people,aboriginal right aboriginal people
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.7 OTHER ABORIGINAL PEOPLES,2.7.2,"If a superior court of a province or territory, the Federal Court of Canada or the Supreme Court of Canada finally determines that 2.7.1 has the effect of rendering a provision of the Agreement wholly or partially inoperative or ineffective because that provision of the Agreement would otherwise affect any right referred to in 2.7.1(b),",general provision aboriginal people,superior court province territory federal court canada supreme court canada finally determines effect rendering provision agreement wholly partially inoperative ineffective provision agreement would otherwise affect right referred b
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.7 OTHER ABORIGINAL PEOPLES,2.7.2(0)(a),"upon notice by a Party, the Parties shall enter into negotiations for the amendment of the Agreement in order to resolve any problems caused by that provision being inoperable or ineffective and to provide new or replacement rights that are equivalent to or compensate for any rights of Tlicho Citizens, the Tlicho First Nation or the Tlicho Government that would have been enjoyed under the provision; and",general provision aboriginal people,upon notice party party shall enter negotiation amendment agreement order resolve problem caused provision inoperable ineffective provide new replacement right equivalent compensate right citizen first nation government would enjoyed provision
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.7 OTHER ABORIGINAL PEOPLES,2.7.2(0)(b),"if the Parties fail to reach agreement on an amendment under (a) within 90 days of the notice, a Party may refer the matter for resolution in accordance with chapter 6.",general provision aboriginal people,party fail reach agreement amendment within day notice party may refer matter resolution accordance
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.7 OTHER ABORIGINAL PEOPLES,2.7.3,"Notwithstanding any other provision in the Agreement, the Tlicho Government may, pursuant to an agreement with another Aboriginal people, agree to share with that Aboriginal people rights held by Tlicho Citizens, the Tlicho First Nation or the Tlicho Government under this Agreement, provided that no such sharing agreement shall affect the rights held by persons or peoples who are not party to that sharing agreement.",general provision aboriginal people,notwithstanding provision agreement government may pursuant agreement another aboriginal people agree share aboriginal people right held citizen first nation government agreement provided sharing agreement shall affect right held person people party sharing agreement
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.7 OTHER ABORIGINAL PEOPLES,2.7.4,"If an Aboriginal people reaches an agreement with the Tlicho Government and with government to modify the authority or structure of the Wekeezhii Renewable Resource Board or the Wekeezhii Land and Water Board, the Parties shall amend the Agreement accordingly.",general provision aboriginal people,aboriginal people reach agreement government government modify authority structure wekeezhii renewable resource board wekeezhii land water board party shall amend agreement accordingly
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.8 INTERPRETATION,2.8.1,"The Agreement shall be the entire agreement and there is no representation, warranty, collateral agreement or condition affecting the Agreement except as provided by the Agreement.",general provision interpretation,agreement shall entire agreement representation warranty collateral agreement condition affecting agreement except provided agreement
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.8 INTERPRETATION,2.8.2,"Unless otherwise provided in the Agreement and to the extent consistent with the Agreement, legislation shall apply to the Tlicho Government, Tlicho Citizens and Tlicho lands, waters in, on or under Tlicho lands and resources on or in such lands and waters.",general provision interpretation,unless otherwise provided agreement extent consistent agreement legislation shall apply government citizen land water land resource land water
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.8 INTERPRETATION,2.8.3,"Where there is any inconsistency or conflict between the provisions of the settlement legislation or the Agreement and the provisions of any other legislation or Tlicho laws, the provisions of the settlement legislation or the Agreement, as the case may be, shall prevail to the extent of the inconsistency or conflict.",general provision interpretation,inconsistency conflict provision settlement legislation agreement provision legislation law provision settlement legislation agreement case may shall prevail extent inconsistency conflict
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.8 INTERPRETATION,2.8.4,"Where there is any inconsistency or conflict between the settlement legislation and the Agreement, the Agreement shall prevail to the extent of the inconsistency or conflict.",general provision interpretation,inconsistency conflict settlement legislation agreement agreement shall prevail extent inconsistency conflict
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.8 INTERPRETATION,2.8.5,The Agreement may be examined as an aid to interpretation where there is any doubt in respect of the meaning of any legislation or Tlicho laws implementing the provisions of the Agreement.,general provision interpretation,agreement may examined aid interpretation doubt respect meaning legislation law implementing provision agreement
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.8 INTERPRETATION,2.8.6,There shall not be any presumption that doubtful expressions in the Agreement be interpreted in favour of any one of the Parties.,general provision interpretation,shall presumption doubtful expression agreement interpreted favour one party
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.8 INTERPRETATION,2.8.7,"Except where a specific year and chapter number are included, citation of legislation refers to the legislation as amended from time to time and includes successor legislation.",general provision interpretation,except specific year number included citation legislation refers legislation amended time time includes successor legislation
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.8 INTERPRETATION,2.8.8,"Notwithstanding any provision of the Agreement, government may authorize any body or person to act on its behalf, or may identify, or change the identification of, which of its Ministers is responsible for the subject matter of a provision, by legislation or an order of the Governor in Council, in respect of the Government of Canada, or the Commissioner in Executive Council, in respect of the Government of the Northwest Territories.",general provision interpretation,notwithstanding provision agreement government may authorize body person act behalf may identify change identification minister responsible subject matter provision legislation order governor council respect government canada commissioner executive council respect government northwest territory
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.8 INTERPRETATION,2.8.9,"For greater certainty, inclusion in a list in part 2 of the appendix to chapter 9 or in part 2 of the appendix to chapter 18 of an interest does not correct any defect in the interest that may exist immediately before the effective date, except that if a listed interest relating to land under the control of the Governor in Council was granted under territorial legislation it shall be deemed to have been under the administration and control of the Commissioner of the Northwest Territories at the time of the grant.",general provision interpretation,greater certainty inclusion list part appendix part appendix interest correct defect interest may exist immediately effective date except listed interest relating land control governor council granted territorial legislation shall deemed administration control commissioner northwest territory time grant
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.9 VALIDITY OF AGREEMENT,2.9.1,None of the Parties or the Tlicho Government shall challenge the validity of any provision of the Agreement.,general provision validity agreement,none party government shall challenge validity provision agreement
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.9 VALIDITY OF AGREEMENT,2.9.2,"Subject to 2.6, none of the Parties or the Tlicho Government shall have a claim or cause of action based on a finding that any provision of the Agreement is invalid.",general provision validity agreement,subject none party government shall claim cause action based finding provision agreement invalid
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.9 VALIDITY OF AGREEMENT,2.9.3,"If any provision of the Agreement is found by a court of competent jurisdiction to be invalid, the Parties shall make best efforts to amend the Agreement to remedy the invalidity or replace the invalid provision.",general provision validity agreement,provision agreement found court competent jurisdiction invalid party shall make best effort amend agreement remedy invalidity replace invalid provision
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.1,"Except as provided in 2.10.9, 9.1.4, 9.1.8, 9.6.3, 18.1.3, 18.1.5 and 18.3.3, the Agreement may only be amended with the consent of the Parties as evidenced by",general provision amendment,except provided agreement may amended consent party evidenced
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.1(0)(a),"in respect of the Government of Canada,

an order of the Governor in Council, or
in the case of an amendment to part 1 of the appendix to chapter 1, of an amendment under 9.1.5, 9.1.6, 9.6.2, 18.1.4, 18.1.6, 18.3.2 or of an amendment to 19.8 or to the appendix to chapter 19, the signature of the Deputy Minister of Indian Affairs and Northern Development;
",general provision amendment,respect government canada order governor council case amendment part appendix amendment amendment appendix signature deputy minister indian affair northern development
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.1(0)(a)(i),"an order of the Governor in Council, or",general provision amendment,order governor council
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.1(0)(a)(ii),"in the case of an amendment to part 1 of the appendix to chapter 1, of an amendment under 9.1.5, 9.1.6, 9.6.2, 18.1.4, 18.1.6, 18.3.2 or of an amendment to 19.8 or to the appendix to chapter 19, the signature of the Deputy Minister of Indian Affairs and Northern Development;",general provision amendment,case amendment part appendix amendment amendment appendix signature deputy minister indian affair northern development
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.1(0)(b),"in respect of the Government of the Northwest Territories,

an order of the Commissioner in Executive Council,
in the case of an amendment to part 1 of the appendix to chapter 1, the signature of the Deputy Minister of Aboriginal Affairs,
in the case of an amendment under 9.1.5, 9.1.6, 18.1.4 or 18.1.6 or of an amendment to 19.8 or to the appendix to chapter 19, the signature of the Deputy Minister of Municipal and Community Affairs, or
in the case of an amendment under 9.6.2 or 18.3.2, the signature of the Deputy Minister of the Department of Resources, Wildlife and Economic Development; and
",general provision amendment,respect government northwest territory order commissioner executive council case amendment part appendix signature deputy minister aboriginal affair case amendment amendment appendix signature deputy minister municipal community affair case amendment signature deputy minister department resource wildlife economic development
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.1(0)(b)(i),"an order of the Commissioner in Executive Council,",general provision amendment,order commissioner executive council
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.1(0)(b)(ii),"in the case of an amendment to part 1 of the appendix to chapter 1, the signature of the Deputy Minister of Aboriginal Affairs,",general provision amendment,case amendment part appendix signature deputy minister aboriginal affair
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.1(0)(b)(iii),"in the case of an amendment under 9.1.5, 9.1.6, 18.1.4 or 18.1.6 or of an amendment to 19.8 or to the appendix to chapter 19, the signature of the Deputy Minister of Municipal and Community Affairs, or",general provision amendment,case amendment amendment appendix signature deputy minister municipal community affair
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.1(0)(b)(iv),"in the case of an amendment under 9.6.2 or 18.3.2, the signature of the Deputy Minister of the Department of Resources, Wildlife and Economic Development; and",general provision amendment,case amendment signature deputy minister department resource wildlife economic development
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.1(0)(c),"in respect of the Tlicho, as provided for in the Tlicho Constitution.",general provision amendment,respect provided constitution
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.2,"If the Tlicho Government proposes the exercise, by Tlicho Citizens, the Tlicho First Nation or the Tlicho Government, of a right that is not a land right and that is not set out in the Agreement, the Parties shall enter into discussions to determine what their interests are in relation to the proposed right. The Parties may, after these discussions, agree to enter into negotiations for the amendment of the Agreement to incorporate the proposed right.",general provision amendment,government proposes exercise citizen first nation government right land right set agreement party shall enter discussion determine interest relation proposed right party may discussion agree enter negotiation amendment agreement incorporate proposed right
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.3,"If the Parties do not agree to enter into negotiations within 90 days of receipt under 2.10.2 by government of the proposed right or do not consent to the text of the amendment within one year of agreement to enter into negotiations or such longer period set by the Parties, the Tlicho Government may apply to the Supreme Court of the Northwest Territories for a decision on whether the proposed right is an Aboriginal right of the Tlicho First Nation. Government has the status of a party in any such application. 2.10.4 The Tlicho Government may not make an application under 2.10.3 if it has already made an application in relation to the same or another proposed right within the preceding five years.",general provision amendment,party agree enter negotiation within day receipt government proposed right consent text amendment within one year agreement enter negotiation longer period set party government may apply supreme court northwest territory decision whether proposed right aboriginal right first nation government status party application government may make application already made application relation another proposed right within preceding five year
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.5,"If the highest court in which an application under 2.10.3 is considered confirms the existence of an Aboriginal right of the Tlicho First Nation, the Parties shall enter into negotiations to incorporate the right into the Agreement.",general provision amendment,highest court application considered confirms existence aboriginal right first nation party shall enter negotiation incorporate right agreement
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.6,"If the Parties fail to consent to the text of an amendment within one year of the decision by the highest court in which an application under 2.10.3 is considered, or such longer period set by the Parties, the Tlicho Government may submit the issue, as to the text of the amendment, for resolution in accordance with chapter 6.",general provision amendment,party fail consent text amendment within one year decision highest court application considered longer period set party government may submit issue text amendment resolution accordance
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.7,"Subject to 2.10.8, an arbitrator under 6.5 is limited to drafting the text to fit the language and format of the Agreement, after consultation with the Parties,",general provision amendment,subject arbitrator limited drafting text fit language format agreement consultation party
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.7(0)(a),"in order to describe the nature and scope of the right, as confirmed by the court; and",general provision amendment,order describe nature scope right confirmed court
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.7(0)(b),"where the right includes a law-making power, in order to confirm that

the law-making power is concurrent with that of government,
a federal law of overriding national importance prevails over any conflict between it and a Tlicho law made under that power, to the extent of the conflict,
a provision of federal legislation that implements an obligation of the Government of Canada under an international agreement prevails over any conflict between it and a Tlicho law made under that power, to the extent of the conflict,
except where provided otherwise by the court, federal legislation other than that referred to in (ii) or (iii) prevails over any conflict between it and a Tlicho law made under that power, to the extent of the conflict,
a provision of territorial legislation that implements an obligation of the Government of Canada under an international agreement prevails over any conflict between it and a Tlicho law made under that power, to the extent of the conflict, and
except where provided otherwise by the court, a Tlicho law made under that power prevails over any conflict between it and territorial legislation other than that referred to in (v), to the extent of the conflict.
",general provision amendment,right includes lawmaking power order confirm lawmaking power concurrent government federal law overriding national importance prevails conflict law made power extent conflict provision federal legislation implement obligation government canada international agreement prevails conflict law made power extent conflict except provided otherwise court federal legislation referred ii iii prevails conflict law made power extent conflict provision territorial legislation implement obligation government canada international agreement prevails conflict law made power extent conflict except provided otherwise court law made power prevails conflict territorial legislation referred v extent conflict
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.7(0)(b)(i),"the law-making power is concurrent with that of government,",general provision amendment,lawmaking power concurrent government
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.7(0)(b)(ii),"a federal law of overriding national importance prevails over any conflict between it and a Tlicho law made under that power, to the extent of the conflict,",general provision amendment,federal law overriding national importance prevails conflict law made power extent conflict
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.7(0)(b)(iii),"a provision of federal legislation that implements an obligation of the Government of Canada under an international agreement prevails over any conflict between it and a Tlicho law made under that power, to the extent of the conflict,",general provision amendment,provision federal legislation implement obligation government canada international agreement prevails conflict law made power extent conflict
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.7(0)(b)(iv),"except where provided otherwise by the court, federal legislation other than that referred to in (ii) or (iii) prevails over any conflict between it and a Tlicho law made under that power, to the extent of the conflict,",general provision amendment,except provided otherwise court federal legislation referred ii iii prevails conflict law made power extent conflict
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.7(0)(b)(v),"a provision of territorial legislation that implements an obligation of the Government of Canada under an international agreement prevails over any conflict between it and a Tlicho law made under that power, to the extent of the conflict, and",general provision amendment,provision territorial legislation implement obligation government canada international agreement prevails conflict law made power extent conflict
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.7(0)(b)(vi),"except where provided otherwise by the court, a Tlicho law made under that power prevails over any conflict between it and territorial legislation other than that referred to in (v), to the extent of the conflict.",general provision amendment,except provided otherwise court law made power prevails conflict territorial legislation referred v extent conflict
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.8,The arbitrator shall not include in the draft text any financing obligations for any of the Parties notwithstanding any finding of the court.,general provision amendment,arbitrator shall include draft text financing obligation party notwithstanding finding court
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.9,The Agreement shall be considered to be amended in accordance with the text drafted by the arbitrator. The amendment shall be deemed to have been made 30 days after the release of the arbitrator' s decision.,general provision amendment,agreement shall considered amended accordance text drafted arbitrator amendment shall deemed made day release arbitrator decision
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.10,"For the purpose of 2.10.7(b)(ii), a federal law of overriding national importance includes a federal law that relates to preservation of peace, order and good government, that relates specifically to the criminal law, human rights or the protection of health and safety of all Canadians or that is essential to national security.",general provision amendment,purpose bii federal law overriding national importance includes federal law relates preservation peace order good government relates specifically criminal law human right protection health safety canadian essential national security
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.11,"For the purpose of 2.10.2, the tax treatment of Tlicho Citizens will be deemed to be set out in the Agreement.",general provision amendment,purpose tax treatment citizen deemed set agreement
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.12,"For the purpose of 2.10.2, a right that is a law-making power shall be considered to be set out in the Agreement where the power is in relation to any of the following:",general provision amendment,purpose right lawmaking power shall considered set agreement power relation following
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.12(0)(a),"businesses, occupations and activities on Tlicho lands;",general provision amendment,business occupation activity land
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.12(0)(b),"intoxicants, weapons and dangerous substances on Tlicho lands;",general provision amendment,intoxicant weapon dangerous substance land
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.12(0)(c),Tlicho language and culture of the Tlicho First Nation;,general provision amendment,language culture first nation
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.12(0)(d),traditional Tlicho medicine;,general provision amendment,traditional medicine
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.12(0)(e),heritage resources;,general provision amendment,heritage resource
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.12(0)(f),"training and education, except post-secondary education;",general provision amendment,training education except postsecondary education
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.12(0)(g),"social assistance, child and family services, guardianship, trusteeship and adoption;",general provision amendment,social assistance child family service guardianship trusteeship adoption
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.12(0)(h),"wills, intestacy and administration of estates;",general provision amendment,will intestacy administration estate
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.12(0)(i),marriage;,general provision amendment,marriage
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.12(0)(j),taxation; and,general provision amendment,taxation
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.10 AMENDMENT,2.10.12(0)(k),enforcement of Tlicho laws.,general provision amendment,enforcement law
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.11 CONSULTATION ON LEGISLATION,2.11.1,"Government shall consult the Dogrib Treaty 11 Council or, when it is established, the Tlicho Government, in the planning of the institutions established by or under chapters 12 and 22 and the preparation of the settlement legislation and other legislation proposed to implement the provisions of the Agreement, including the preparation of any amendments to such legislation.",general provision consultation legislation,government shall consult dogrib treaty council established government planning institution established chapter preparation settlement legislation legislation proposed implement provision agreement including preparation amendment legislation
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.12 DISCLOSURE OF INFORMATION,2.12.1,"Subject to 2.12.3, but notwithstanding any other provision of the Agreement, neither government, including the Tlicho community governments, nor the Tlicho Government is required to disclose any information that it is required or entitled to withhold under any legislation or Tlicho law relating to access to information or privacy.",general provision disclosure information,subject notwithstanding provision agreement neither government including community government government required disclose information required entitled withhold legislation law relating access information privacy
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.12 DISCLOSURE OF INFORMATION,2.12.2,"Where government, including a Tlicho community government, or the Tlicho Government has a discretion to disclose any information, it shall take into account the objects of the Agreement in exercising that discretion.",general provision disclosure information,government including community government government discretion disclose information shall take account object agreement exercising discretion
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.12 DISCLOSURE OF INFORMATION,2.12.3,"Notwithstanding any legislation relating to access to information or privacy, government shall provide a Tlicho community government access to any information under its control, other than federal Cabinet documents or territorial Executive Council documents, that is required for the administration, by the Tlicho community government, of an interest listed in part 2 of the appendix to chapter 9 or a lease granted under 9.1.3.",general provision disclosure information,notwithstanding legislation relating access information privacy government shall provide community government access information control federal cabinet document territorial executive council document required administration community government interest listed part appendix lease granted
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.13 DEPOSIT OF AGREEMENT,2.13.1,"The Minister of Indian Affairs and Northern Development shall cause a copy of the Agreement and of any amendments thereto, including any instrument giving effect to an amendment, to be deposited in",general provision deposit agreement,minister indian affair northern development shall cause copy agreement amendment thereto including instrument giving effect amendment deposited
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.13 DEPOSIT OF AGREEMENT,2.13.1(0)(a),the Library of Parliament;,general provision deposit agreement,library parliament
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.13 DEPOSIT OF AGREEMENT,2.13.1(0)(b),the legislative library of the Government of the Northwest Territories;,general provision deposit agreement,legislative library government northwest territory
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.13 DEPOSIT OF AGREEMENT,2.13.1(0)(c),the main office of the Tlicho Government;,general provision deposit agreement,main office government
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.13 DEPOSIT OF AGREEMENT,2.13.1(0)(d),the library of the Department of Indian Affairs and Northern Development that is situated in the National Capital Region;,general provision deposit agreement,library department indian affair northern development situated national capital region
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.13 DEPOSIT OF AGREEMENT,2.13.1(0)(e),the office of the Registrar of Land Titles for the Northwest Territories;,general provision deposit agreement,office registrar land title northwest territory
