agreement,year,provisionNum,topic,provisionText
Westbank First Nation Self Government Agreement,2003,84,Part IX - Financial Management,"Without limiting the generality of the foregoing, Westbank First Nation may:
      
receive moneys from the federal or provincial governments and from other entities;
expend, invest, assign or commit moneys received;
borrow moneys, including issuing treasury bills, temporary debentures, promissory notes or similar forms of obligations; and
perform such other functions regarding financial management and administration as may be required from time to time.

"
Westbank First Nation Self Government Agreement,2003,84a,Part IX - Financial Management,receive moneys from the federal or provincial governments and from other entities;
Westbank First Nation Self Government Agreement,2003,84b,Part IX - Financial Management,"expend, invest, assign or commit moneys received;"
Westbank First Nation Self Government Agreement,2003,84c,Part IX - Financial Management,"borrow moneys, including issuing treasury bills, temporary debentures, promissory notes or similar forms of obligations; and"
Westbank First Nation Self Government Agreement,2003,84d,Part IX - Financial Management,perform such other functions regarding financial management and administration as may be required from time to time.
Westbank First Nation Self Government Agreement,2003,85,Part IX - Financial Management,"For greater certainty, financial obligations assumed by Westbank First Nation pursuant to this Part shall not imply or impose any liability on Canada."
Westbank First Nation Self Government Agreement,2003,86,Part IX - Financial Management,"Except as provided in this Agreement, in the event of a conflict between Westbank Law in relation to internal financial management procedures of Westbank First Nation and federal law, Westbank Law shall prevail to the extent of the conflict."
Westbank First Nation Self Government Agreement,2003,87,Title and Interests in Westbank Lands,Title to all Westbank Lands shall continue to be held in the name of Her Majesty the Queen in Right of Canada for the use and benefit of Westbank First Nation.
Westbank First Nation Self Government Agreement,2003,88,Title and Interests in Westbank Lands,"Subject to sections 90 and 91, Licences and interests in Westbank Lands approved, created, granted or issued pursuant to the Indian Act and existing as of the Effective Date shall continue to have effect in accordance with their terms and conditions."
Westbank First Nation Self Government Agreement,2003,89,Title and Interests in Westbank Lands,"Subject to this Agreement, Westbank First Nation shall have the rights, powers, responsibilities and privileges of an owner in relation to Westbank Lands and may grant Licences and interests in Westbank Lands."
Westbank First Nation Self Government Agreement,2003,90,Title and Interests in Westbank Lands,"As of the Effective Date, the rights and obligations of Canada as grantor in respect of Licences and interests in Westbank Lands are transferred to Westbank First Nation."
Westbank First Nation Self Government Agreement,2003,91,Title and Interests in Westbank Lands,Interests in Westbank Lands held on the Effective Date by Members pursuant to allotments under subsection 20(1) of the Indian Act are subject to the provisions of Westbank Law governing interests in Westbank Lands and sharing in natural resource revenues.
Westbank First Nation Self Government Agreement,2003,92,Exchange of Lands,"Subject to sections 111 to 131, Westbank Lands shall not be alienated except for exchange of land in circumstances where:
        
Westbank First Nation shall receive lands of greater or equivalent size or value in consideration for the exchange taking into account all of its interests involved;
Canada is willing to set apart the lands received in exchange as a reserve defined under the Indian Act and as subsection 91(24) lands as set out in the Constitution Act, 1867;
Council has made full disclosure to its Members of all the circumstances surrounding the exchange. At least three community meetings shall be held where the proposed transactions are disclosed; and
the Members have approved the exchange in accordance with an approval process to be established in the Constitution for this purpose.

"
Westbank First Nation Self Government Agreement,2003,92a,Exchange of Lands,Westbank First Nation shall receive lands of greater or equivalent size or value in consideration for the exchange taking into account all of its interests involved;
Westbank First Nation Self Government Agreement,2003,92b,Exchange of Lands,"Canada is willing to set apart the lands received in exchange as a reserve defined under the Indian Act and as subsection 91(24) lands as set out in the Constitution Act, 1867;"
Westbank First Nation Self Government Agreement,2003,92c,Exchange of Lands,Council has made full disclosure to its Members of all the circumstances surrounding the exchange. At least three community meetings shall be held where the proposed transactions are disclosed; and
Westbank First Nation Self Government Agreement,2003,92d,Exchange of Lands,the Members have approved the exchange in accordance with an approval process to be established in the Constitution for this purpose.
Westbank First Nation Self Government Agreement,2003,93,Exchange of Lands,"

Where the criteria in section 92 have been satisfied, Westbank First Nation can execute an authorization and direction to Canada to exchange title to the land.
Upon Canada receiving authorization and direction to exchange Westbank Land, Canada shall take the necessary steps to transfer and acquire the relevant titles to the lands in accordance with:
            
the authorization;
the terms and conditions of the exchange; and
procedural requirements applicable to acquisitions and dispositions of federal Crown lands.



"
Westbank First Nation Self Government Agreement,2003,93a,Exchange of Lands,"Where the criteria in section 92 have been satisfied, Westbank First Nation can execute an authorization and direction to Canada to exchange title to the land."
Westbank First Nation Self Government Agreement,2003,93b,Exchange of Lands,"Upon Canada receiving authorization and direction to exchange Westbank Land, Canada shall take the necessary steps to transfer and acquire the relevant titles to the lands in accordance with:
            
the authorization;
the terms and conditions of the exchange; and
procedural requirements applicable to acquisitions and dispositions of federal Crown lands.

"
Westbank First Nation Self Government Agreement,2003,93bi,Exchange of Lands,the authorization;
Westbank First Nation Self Government Agreement,2003,93bii,Exchange of Lands,the terms and conditions of the exchange; and
Westbank First Nation Self Government Agreement,2003,93biii,Exchange of Lands,procedural requirements applicable to acquisitions and dispositions of federal Crown lands.
Westbank First Nation Self Government Agreement,2003,94,Exchange of Lands,Westbank First Nation shall be responsible for determining whether the criteria referred to in section 92 have been fulfilled. Westbank First Nation's determination shall be definitive and can be relied upon as such by Canada.
Westbank First Nation Self Government Agreement,2003,95,Exchange of Lands,"For greater certainty, the land alienated in accordance with sections 92 and 93 shall no longer be ""Lands reserved for the Indians"" under subsection 91(24) of the Constitution Act, 1867."
Westbank First Nation Self Government Agreement,2003,96,Register,"

Westbank First Nation has jurisdiction to establish a lands register for Westbank Lands. Any register for Westbank Lands established by Westbank First Nation shall be at least equivalent to the register referred to in subsubsection 96(b)(i) existing prior to the exercise of this jurisdiction.
Until such time as Westbank First Nation exercises its jurisdiction to establish a lands register, interests in Westbank Lands are to be registered in:
            
a register to be known as the Westbank Lands Register established by Canada for the registration of interests in Westbank Lands, to be administered, subject to subsubsection 96(b)(ii), in the same manner as the Reserve Land Register established under the Indian Act; or
in an alternative register system established for the registration of interests in Westbank Lands pursuant to an agreement between Westbank First Nation and Canada.


In the event that an alternative register system has been established pursuant to subsubsection 96(b)(ii), the Westbank Lands Register referred to in subsubsection 96(b)(i) shall no longer register interests in Westbank Lands.

"
Westbank First Nation Self Government Agreement,2003,96a,Register,Westbank First Nation has jurisdiction to establish a lands register for Westbank Lands. Any register for Westbank Lands established by Westbank First Nation shall be at least equivalent to the register referred to in subsubsection 96(b)(i) existing prior to the exercise of this jurisdiction.
Westbank First Nation Self Government Agreement,2003,96b,Register,"Until such time as Westbank First Nation exercises its jurisdiction to establish a lands register, interests in Westbank Lands are to be registered in:
            
a register to be known as the Westbank Lands Register established by Canada for the registration of interests in Westbank Lands, to be administered, subject to subsubsection 96(b)(ii), in the same manner as the Reserve Land Register established under the Indian Act; or
in an alternative register system established for the registration of interests in Westbank Lands pursuant to an agreement between Westbank First Nation and Canada.

"
Westbank First Nation Self Government Agreement,2003,96bi,Register,"a register to be known as the Westbank Lands Register established by Canada for the registration of interests in Westbank Lands, to be administered, subject to subsubsection 96(b)(ii), in the same manner as the Reserve Land Register established under the Indian Act; or"
Westbank First Nation Self Government Agreement,2003,96bii,Register,in an alternative register system established for the registration of interests in Westbank Lands pursuant to an agreement between Westbank First Nation and Canada.
Westbank First Nation Self Government Agreement,2003,96c,Register,"In the event that an alternative register system has been established pursuant to subsubsection 96(b)(ii), the Westbank Lands Register referred to in subsubsection 96(b)(i) shall no longer register interests in Westbank Lands."
Westbank First Nation Self Government Agreement,2003,97,Register,"Either Westbank Lands register referred to in subsection 96(b) shall accommodate the registration of interests not accommodated specifically in the Indian Act, in accordance with criteria or procedures to be agreed upon by Canada and Westbank First Nation."
Westbank First Nation Self Government Agreement,2003,98,Register,"Document processing shall take place at a Westbank First Nation land registry office. Original documents concerning transactions affecting interests in Westbank Lands, once processed, shall be forwarded to the Westbank Lands Register or its successor referred to in subsubsection 96(b)(ii) for registration until Westbank First Nation exercises jurisdiction under subsection 96(a) to establish a lands register."
Westbank First Nation Self Government Agreement,2003,99,Register,Interests in Westbank Lands existing as of the Effective Date shall be recognized and recorded in the Westbank Lands Register or its successor referred to in subsubsection 96(b)(ii).
Westbank First Nation Self Government Agreement,2003,100,Register,"Until such time as the coming into force of the Westbank Law enacted pursuant to jurisdiction described in subsection 96(a), section 21 of the Indian Act continues to apply."
Westbank First Nation Self Government Agreement,2003,101,Register,"Until the coming into force of the first Westbank Law enacted pursuant to subsection 96(a), any improvements to the Reserve Land Register administered under the Indian Act shall be applied to the Westbank Lands Register."
Westbank First Nation Self Government Agreement,2003,102,Additional Reserve Lands,"Subject to Canada's policy for additions to reserve, as amended from time to time, lands acquired by Westbank First Nation may be transferred to Canada for the purpose of being set apart as lands reserved for Indians under subsection 91(24) of the Constitution Act, 1867 and as reserves for the use and benefit of Westbank First Nation within the meaning of that term under the Indian Act."
Westbank First Nation Self Government Agreement,2003,103,Governance of Westbank Lands,"Westbank First Nation has jurisdiction in relation to the management, administration, government, control, regulation, use and protection of Westbank Lands. This jurisdiction includes jurisdiction over foreshore and waterbeds where these areas form part of Westbank Lands, but does not include Minerals which are addressed in Part XII. 

        This jurisdiction includes:
        
the creation of interests in Westbank Lands;
procedures for the transfer or disposition of interests in Westbank Lands;
procedures in accordance with the Constitution for encumbering interests in Westbank Lands, including rules affecting the exemption referred to in section 89 of the Indian Act;
expropriation of interests in Westbank Lands for community purposes in accordance with section 105;
treatment of interests in Westbank Lands on marriage breakdown in accordance with section 108;
zoning and land use planning;
use, construction, maintenance, repair and demolition of buildings and other structures;
access to Westbank Lands subject to sections 106 and 107;
trespass on Westbank Lands; and
residency on Westbank Lands.

"
Westbank First Nation Self Government Agreement,2003,103a,Governance of Westbank Lands,the creation of interests in Westbank Lands;
Westbank First Nation Self Government Agreement,2003,103b,Governance of Westbank Lands,procedures for the transfer or disposition of interests in Westbank Lands;
Westbank First Nation Self Government Agreement,2003,103c,Governance of Westbank Lands,"procedures in accordance with the Constitution for encumbering interests in Westbank Lands, including rules affecting the exemption referred to in section 89 of the Indian Act;"
Westbank First Nation Self Government Agreement,2003,103d,Governance of Westbank Lands,expropriation of interests in Westbank Lands for community purposes in accordance with section 105;
Westbank First Nation Self Government Agreement,2003,103e,Governance of Westbank Lands,treatment of interests in Westbank Lands on marriage breakdown in accordance with section 108;
Westbank First Nation Self Government Agreement,2003,103f,Governance of Westbank Lands,zoning and land use planning;
Westbank First Nation Self Government Agreement,2003,103g,Governance of Westbank Lands,"use, construction, maintenance, repair and demolition of buildings and other structures;"
Westbank First Nation Self Government Agreement,2003,103h,Governance of Westbank Lands,access to Westbank Lands subject to sections 106 and 107;
Westbank First Nation Self Government Agreement,2003,103i,Governance of Westbank Lands,trespass on Westbank Lands; and
Westbank First Nation Self Government Agreement,2003,103j,Governance of Westbank Lands,residency on Westbank Lands.
Westbank First Nation Self Government Agreement,2003,104,Governance of Westbank Lands,Westbank First Nation may cause surveys to be made of Westbank Lands in accordance with the Canada Lands Surveys Act and the Canada Lands Surveyors Act.
Westbank First Nation Self Government Agreement,2003,105,Expropriation for Community Purposes,"Westbank First Nation has jurisdiction in relation to expropriation of interests in Westbank Lands for a Community Purpose subject to the following principles:
        
Westbank First Nation shall provide fair compensation to the interest holder and a mechanism to resolve disputes in relation to compensation it pays; and
the following interests in Westbank Lands are not subject to Westbank expropriations:
            
interests obtained pursuant to section 35 of the Indian Act; and
interests in Westbank Lands held by Canada.



"
Westbank First Nation Self Government Agreement,2003,105a,Expropriation for Community Purposes,Westbank First Nation shall provide fair compensation to the interest holder and a mechanism to resolve disputes in relation to compensation it pays; and
Westbank First Nation Self Government Agreement,2003,105b,Expropriation for Community Purposes,"the following interests in Westbank Lands are not subject to Westbank expropriations:
            
interests obtained pursuant to section 35 of the Indian Act; and
interests in Westbank Lands held by Canada.

"
Westbank First Nation Self Government Agreement,2003,105bi,Expropriation for Community Purposes,interests obtained pursuant to section 35 of the Indian Act; and
Westbank First Nation Self Government Agreement,2003,105bii,Expropriation for Community Purposes,interests in Westbank Lands held by Canada.
Westbank First Nation Self Government Agreement,2003,106,Access,The exercise of jurisdiction by Westbank First Nation in relation to access to Westbank Lands shall not prevent those persons with rights or interests in Westbank Lands from being able to access those lands associated with those rights or interests.
Westbank First Nation Self Government Agreement,2003,107,Access,"

Persons acting in an official capacity pursuant to lawful authority shall have access to Westbank Lands. Such access shall be without charge except as provided for under the lawful authority for access. Such persons shall comply with Westbank Law enacted pursuant to subsection 103(h) where such compliance does not unduly interfere with the carrying out of their duties. Subject to subsection107(b), Canada shall give prior notice of the exercise of such access to Council when it is reasonable to do so.
Peace officers, federal investigators and law enforcement officers carrying out duties under the law of Canada are not required to provide notice as referred to in subsection 107(a).

"
Westbank First Nation Self Government Agreement,2003,107a,Access,"Persons acting in an official capacity pursuant to lawful authority shall have access to Westbank Lands. Such access shall be without charge except as provided for under the lawful authority for access. Such persons shall comply with Westbank Law enacted pursuant to subsection 103(h) where such compliance does not unduly interfere with the carrying out of their duties. Subject to subsection107(b), Canada shall give prior notice of the exercise of such access to Council when it is reasonable to do so."
Westbank First Nation Self Government Agreement,2003,107b,Access,"Peace officers, federal investigators and law enforcement officers carrying out duties under the law of Canada are not required to provide notice as referred to in subsection 107(a)."
Westbank First Nation Self Government Agreement,2003,108,Treatment of Interests in Westbank Lands on Marriage Breakdown,"

Westbank First Nation has jurisdiction in relation to treatment of interests in Westbank Lands on marriage breakdown involving at least one Member and shall enact a law within twelve months of the Effective Date setting out rules and procedures applicable on the breakdown of a marriage to use, occupancy and possession of Westbank Lands and the division of interests in these lands.
For greater certainty, the laws referred to in subsection 108(a) shall not discriminate on the basis of sex but may distinguish as between Members and non-Members for the purpose of determining what type of interest in Westbank Lands may be held by an individual.
Any dispute between Canada and Westbank First Nation in respect of this section shall be subject to arbitration following the rules provided in section 271.

"
Westbank First Nation Self Government Agreement,2003,108a,Treatment of Interests in Westbank Lands on Marriage Breakdown,"Westbank First Nation has jurisdiction in relation to treatment of interests in Westbank Lands on marriage breakdown involving at least one Member and shall enact a law within twelve months of the Effective Date setting out rules and procedures applicable on the breakdown of a marriage to use, occupancy and possession of Westbank Lands and the division of interests in these lands."
Westbank First Nation Self Government Agreement,2003,108b,Treatment of Interests in Westbank Lands on Marriage Breakdown,"For greater certainty, the laws referred to in subsection 108(a) shall not discriminate on the basis of sex but may distinguish as between Members and non-Members for the purpose of determining what type of interest in Westbank Lands may be held by an individual."
Westbank First Nation Self Government Agreement,2003,108c,Treatment of Interests in Westbank Lands on Marriage Breakdown,Any dispute between Canada and Westbank First Nation in respect of this section shall be subject to arbitration following the rules provided in section 271.
Westbank First Nation Self Government Agreement,2003,109,Procedures to Transfer by Testamentary Disposition or Succession,"

The Constitution shall include procedures that apply to the transfer, by testamentary disposition or succession, of any interest in Westbank Lands.
For greater certainty, the procedures in the Constitution referred to in subsection 109(a) shall not be considered an exercise of jurisdiction underPart  VIII.

"
Westbank First Nation Self Government Agreement,2003,109a,Procedures to Transfer by Testamentary Disposition or Succession,"The Constitution shall include procedures that apply to the transfer, by testamentary disposition or succession, of any interest in Westbank Lands."
Westbank First Nation Self Government Agreement,2003,109b,Procedures to Transfer by Testamentary Disposition or Succession,"For greater certainty, the procedures in the Constitution referred to in subsection 109(a) shall not be considered an exercise of jurisdiction underPart  VIII."
Westbank First Nation Self Government Agreement,2003,110,Priority of Land and Land Management Law,"Except as otherwise provided in this Agreement, in the event of a conflict between Westbank Law in relation to Westbank Lands and land management and federal law, Westbank Law shall prevail to the extent of the conflict."
Westbank First Nation Self Government Agreement,2003,111,Federal Expropriation,"The Parties declare that it is of fundamental importance to maintain the amount and integrity of Westbank Lands, and they therefore agree, as a general principle, that Westbank Lands will not be expropriated."
Westbank First Nation Self Government Agreement,2003,112,Federal Expropriation,"Notwithstanding the general principle against expropriation, interests in Westbank Lands may be expropriated in accordance with federal legislation:
        
only with the consent of the Governor-in-Council; and
only for the use of a federal department, agency or other entity as described in the legislation.

"
Westbank First Nation Self Government Agreement,2003,112a,Federal Expropriation,only with the consent of the Governor-in-Council; and
Westbank First Nation Self Government Agreement,2003,112b,Federal Expropriation,"only for the use of a federal department, agency or other entity as described in the legislation."
Westbank First Nation Self Government Agreement,2003,113,Federal Expropriation,The Governor-in-Council shall only consent to an expropriation of interests in Westbank Lands if the expropriation is justifiable in accordance with section 114 and necessary for a federal public purpose that serves the national interest.
Westbank First Nation Self Government Agreement,2003,114,Federal Expropriation,"The Governor in Council shall not consent to an expropriation unless satisfied that:
        
alternatives to expropriation have been considered and such alternatives are not reasonably feasible;
there are no non-Westbank Lands reasonably available;
reasonable efforts have been made to acquire the interest in land through agreement with Westbank First Nation;
the interest being taken is the smallest reasonably necessary and the term for which it is taken is the shortest reasonably required; and
Westbank First Nation has been provided with information relevant to the expropriation.

"
Westbank First Nation Self Government Agreement,2003,114a,Federal Expropriation,alternatives to expropriation have been considered and such alternatives are not reasonably feasible;
Westbank First Nation Self Government Agreement,2003,114b,Federal Expropriation,there are no non-Westbank Lands reasonably available;
Westbank First Nation Self Government Agreement,2003,114c,Federal Expropriation,reasonable efforts have been made to acquire the interest in land through agreement with Westbank First Nation;
Westbank First Nation Self Government Agreement,2003,114d,Federal Expropriation,the interest being taken is the smallest reasonably necessary and the term for which it is taken is the shortest reasonably required; and
Westbank First Nation Self Government Agreement,2003,114e,Federal Expropriation,Westbank First Nation has been provided with information relevant to the expropriation.
Westbank First Nation Self Government Agreement,2003,115,Federal Expropriation,"Prior to the Governor-in-Council issuing an order consenting to the expropriation of Westbank Lands, Canada shall make public a report on the reasons justifying the expropriation and the steps taken in satisfaction of this expropriation procedure and shall provide a copy of the report to Westbank First Nation."
Westbank First Nation Self Government Agreement,2003,116,Federal Expropriation,"Where Westbank First Nation objects to a proposed expropriation, it may refer the issue to a mediator under Part XXX within 60 days of receiving a copy of the report referred to in section 115."
Westbank First Nation Self Government Agreement,2003,117,Federal Expropriation,"An order of the Governor-in-Council consenting to the expropriation shall not be issued earlier than:
        
(a) the end of the 60 day period referred to in section 116; and
(b) the day the opinion or recommendation of the mediator is released, where Westbank First Nation referred the proposed expropriation to a mediator under section 116.

"
Westbank First Nation Self Government Agreement,2003,117a,Federal Expropriation,(a) the end of the 60 day period referred to in section 116; and
Westbank First Nation Self Government Agreement,2003,117b,Federal Expropriation,"(b) the day the opinion or recommendation of the mediator is released, where Westbank First Nation referred the proposed expropriation to a mediator under section 116."
Westbank First Nation Self Government Agreement,2003,118,Compensation by Canada,"Where an interest in Westbank Lands is expropriated under sections 111 to 117, compensation shall be provided to Westbank First Nation consisting of:
        
land; and
any additional compensation required to achieve the total compensation determined under section 120.

"
Westbank First Nation Self Government Agreement,2003,118a,Compensation by Canada,land; and
Westbank First Nation Self Government Agreement,2003,118b,Compensation by Canada,any additional compensation required to achieve the total compensation determined under section 120.
Westbank First Nation Self Government Agreement,2003,119,Compensation by Canada,Land provided to Westbank First Nation as compensation may be of an area that is less than the area of the land in which an interest has been expropriated only if the total area of the land comprised in Westbank Lands is not less following the expropriation than at the Effective Date.
Westbank First Nation Self Government Agreement,2003,120,Compensation by Canada,"The total compensation shall be determined taking into account the following factors:
        
the market value of the expropriated interest or of the land in which an interest has been expropriated;
the replacement value of any improvement to the land;
any expenses or losses resulting from a disturbance attributable to the expropriation;
any reduction in the value of any interest in Westbank Lands that is not expropriated;
any adverse effect on any cultural or other special value of the land to the Westbank First Nation; and
the value of any special economic advantage arising out of or incidental to the occupation or use of the land to the extent that value is not otherwise compensated.

"
Westbank First Nation Self Government Agreement,2003,120a,Compensation by Canada,the market value of the expropriated interest or of the land in which an interest has been expropriated;
Westbank First Nation Self Government Agreement,2003,120b,Compensation by Canada,the replacement value of any improvement to the land;
Westbank First Nation Self Government Agreement,2003,120c,Compensation by Canada,any expenses or losses resulting from a disturbance attributable to the expropriation;
Westbank First Nation Self Government Agreement,2003,120d,Compensation by Canada,any reduction in the value of any interest in Westbank Lands that is not expropriated;
Westbank First Nation Self Government Agreement,2003,120e,Compensation by Canada,any adverse effect on any cultural or other special value of the land to the Westbank First Nation; and
Westbank First Nation Self Government Agreement,2003,120f,Compensation by Canada,the value of any special economic advantage arising out of or incidental to the occupation or use of the land to the extent that value is not otherwise compensated.
Westbank First Nation Self Government Agreement,2003,121,Compensation by Canada,"If the value and nature of the compensation cannot be agreed upon by Canada or the entity described in subsection 112(b) and Westbank First Nation, either party may refer a dispute on compensation to binding arbitration under Part XXX, other than for expropriation under the National Energy Board Act."
Westbank First Nation Self Government Agreement,2003,122,Compensation by Canada,"For expropriation under the National Energy Board Act:
        
disputes over compensation shall be referred to a board, committee, panel or other body authorized by the National Energy Board Act to settle disputes in respect of expropriation;
the board, committee, panel or other body referred to under subsection 122(a) shall include at least one nominee of Westbank First Nation; and
the board, committee, panel or other body referred to under subsection 122(a) shall be comprised of persons who have knowledge of, and experience related to the criteria set out in section 120.

"
Westbank First Nation Self Government Agreement,2003,122a,Compensation by Canada,"disputes over compensation shall be referred to a board, committee, panel or other body authorized by the National Energy Board Act to settle disputes in respect of expropriation;"
Westbank First Nation Self Government Agreement,2003,122b,Compensation by Canada,"the board, committee, panel or other body referred to under subsection 122(a) shall include at least one nominee of Westbank First Nation; and"
Westbank First Nation Self Government Agreement,2003,122c,Compensation by Canada,"the board, committee, panel or other body referred to under subsection 122(a) shall be comprised of persons who have knowledge of, and experience related to the criteria set out in section 120."
Westbank First Nation Self Government Agreement,2003,123,Compensation by Canada,Any claim or encumbrance in respect of the interest expropriated may only be claimed against the amount of compensation that is otherwise payable to the person or entity whose interest is being expropriated.
Westbank First Nation Self Government Agreement,2003,124,Compensation by Canada,"Interest on the compensation is payable from the date the expropriation takes effect, at the same rate as for prejudgment interest in the Supreme Court of British Columbia."
Westbank First Nation Self Government Agreement,2003,125,Status of Westbank Lands,"Where less than the full interest of the Westbank First Nation in Westbank Lands is expropriated:
        
the land retains its status as Westbank Lands;
the land remains subject to Westbank Law that is otherwise applicable, except to the extent that such Westbank Law is inconsistent with the expropriation; and,
Westbank First Nation may continue to use and occupy the land, except to the extent the use or occupation is inconsistent with the expropriation.

"
Westbank First Nation Self Government Agreement,2003,125a,Status of Westbank Lands,the land retains its status as Westbank Lands;
Westbank First Nation Self Government Agreement,2003,125b,Status of Westbank Lands,"the land remains subject to Westbank Law that is otherwise applicable, except to the extent that such Westbank Law is inconsistent with the expropriation; and,"
Westbank First Nation Self Government Agreement,2003,125c,Status of Westbank Lands,"Westbank First Nation may continue to use and occupy the land, except to the extent the use or occupation is inconsistent with the expropriation."
Westbank First Nation Self Government Agreement,2003,126,Status of Westbank Lands,"Alternate lands accepted by Westbank First Nation from Canada as part of the compensation shall become Westbank Lands and shall be set apart by Canada as a reserve within the meaning of that term defined in the Indian Act, and as subsection 91(24) lands as set out in the Constitution Act, 1867."
Westbank First Nation Self Government Agreement,2003,127,Reversion of Interest in Westbank Lands,"Where an expropriated interest in Westbank Lands, which is less than the full interest of Westbank First Nation in Westbank Lands, is no longer required by Canada or the entity described in section 112(b) for the purpose for which it was expropriated, the interest in land shall revert to Westbank First Nation."
Westbank First Nation Self Government Agreement,2003,128,Reversion of Interest in Westbank Lands,"The Minister responsible for the expropriating department or agency may, without the consent of the Governor-in-Council, decide that the land is no longer required and determine the disposition of any improvements."
Westbank First Nation Self Government Agreement,2003,129,Return of Full Interest in Westbank Lands,"Where an interest in Westbank Lands was expropriated but is no longer required by Canada or the entity described in the legislation for the purpose for which it was expropriated, the land shall be returned to Westbank First Nation on terms negotiated by Westbank First Nation and Canada, and where appropriate, the entity described in the legislation."
Westbank First Nation Self Government Agreement,2003,130,Return of Full Interest in Westbank Lands,"Where the terms and conditions of the return cannot be agreed upon by Westbank First Nation and Canada and, where appropriate, the entity described in the legislation, either party may refer the dispute to arbitration under Part XXX."
Westbank First Nation Self Government Agreement,2003,131,Return of Full Interest in Westbank Lands,"The Minister responsible for the expropriating department or agency may, without the consent of the Governor-in-Council, decide that the land is no longer required and determine the disposition of any improvements."
Westbank First Nation Self Government Agreement,2003,132,Application of Expropriation Act,Any provisions of the Expropriation Act that are applicable to an expropriation of Westbank Lands by Canada continue to apply unless inconsistent with this Agreement.
Westbank First Nation Self Government Agreement,2003,133,Part XI - Landlord and Tenant,"Westbank First Nation has jurisdiction in relation to landlord and tenant matters with respect to Westbank Lands and premises on Westbank Lands. This shall include jurisdiction in relation to residential premises, commercial premises, manufactured home parks and agricultural land for matters including:
      
remedies for breach of agreements;
procedures for rent increases;
notice provisions;
termination and regaining of possession;
procedures for manufactured home installation;
compliance with health and safety codes;
dispute resolution and appeal mechanisms;
procedures for amendment of agreements; and
requirements for creation of agreements.

"
Westbank First Nation Self Government Agreement,2003,133a,Part XI - Landlord and Tenant,remedies for breach of agreements;
Westbank First Nation Self Government Agreement,2003,133b,Part XI - Landlord and Tenant,procedures for rent increases;
Westbank First Nation Self Government Agreement,2003,133c,Part XI - Landlord and Tenant,notice provisions;
Westbank First Nation Self Government Agreement,2003,133d,Part XI - Landlord and Tenant,termination and regaining of possession;
Westbank First Nation Self Government Agreement,2003,133e,Part XI - Landlord and Tenant,procedures for manufactured home installation;
Westbank First Nation Self Government Agreement,2003,133f,Part XI - Landlord and Tenant,compliance with health and safety codes;
Westbank First Nation Self Government Agreement,2003,133g,Part XI - Landlord and Tenant,dispute resolution and appeal mechanisms;
Westbank First Nation Self Government Agreement,2003,133h,Part XI - Landlord and Tenant,procedures for amendment of agreements; and
Westbank First Nation Self Government Agreement,2003,133i,Part XI - Landlord and Tenant,requirements for creation of agreements.
Westbank First Nation Self Government Agreement,2003,134,Part XI - Landlord and Tenant,"Subject to the provisions of this Agreement, in the event of a conflict between Westbank Law in relation to landlord and tenant matters and federal law, Westbank Law shall prevail to the extent of the conflict."
Westbank First Nation Self Government Agreement,2003,135,Renewable Resources,"Westbank First Nation has jurisdiction in relation to renewable resources situated on, under or above Westbank Lands including protection, conservation, management, development and disposition of renewable resources, except water which is addressed in section 136; this jurisdiction includes:
        
preservation and management of wildlife, including game, birds, fur bearing animals, and their natural habitat;
hunting and trapping of wildlife; and
preservation and management of the forest resource, including forest enhancement and pest control;

            but does not include fish and fish habitat.

"
Westbank First Nation Self Government Agreement,2003,135a,Renewable Resources,"preservation and management of wildlife, including game, birds, fur bearing animals, and their natural habitat;"
Westbank First Nation Self Government Agreement,2003,135b,Renewable Resources,hunting and trapping of wildlife; and
Westbank First Nation Self Government Agreement,2003,135c,Renewable Resources,"preservation and management of the forest resource, including forest enhancement and pest control;

            but does not include fish and fish habitat."
Westbank First Nation Self Government Agreement,2003,136,Renewable Resources,"To the extent that Westbank First Nation has rights over water as recognized by federal or provincial legislation or by operation of law, Council has jurisdiction to manage and regulate water use."
Westbank First Nation Self Government Agreement,2003,137,Renewable Resources,"Where there are conservation concerns of either Party relating to migratory birds, Westbank First Nation and Canada shall cooperate to establish appropriate co-management arrangements where necessary to address conservation concerns."
Westbank First Nation Self Government Agreement,2003,138,Non-Renewable Resources,"Westbank First Nation has jurisdiction on Westbank Lands in relation to non-renewable resources, including but not limited to:
        
oil, oil shales and gas; and
gravel, clay, sand, soil, stone, peat, coal, bitumen, limestone, marble, gypsum, ash, marl, any building stones mined for building purposes or any other element forming part of the agricultural surface of Westbank Lands;
but not including Minerals and uranium mining, refining and handling.

"
Westbank First Nation Self Government Agreement,2003,138a,Non-Renewable Resources,"oil, oil shales and gas; and"
Westbank First Nation Self Government Agreement,2003,138b,Non-Renewable Resources,"gravel, clay, sand, soil, stone, peat, coal, bitumen, limestone, marble, gypsum, ash, marl, any building stones mined for building purposes or any other element forming part of the agricultural surface of Westbank Lands;
but not including Minerals and uranium mining, refining and handling."
Westbank First Nation Self Government Agreement,2003,139,Non-Renewable Resources,"Without limiting the generality of section 138, the jurisdiction referred to in section 138 includes the authority to make laws in relation to the non-renewable resources listed therein respecting:
        
management, exploration, exploitation, development and disposition of those resources;
issuance of permits and leases for development and disposition of those resources and regulation of conditions, including suspension and revocation of those permits or leases; and
control of administrative functions including revenue collection in relation to permits or leases for exploration, development and disposition of resources.

"
