agreement,year,provisionNum,topic,provisionText
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,66.03,66.0 Taxation matters relating to Sioux Valley Dakota Nation,66.03 Tax treatment agreement
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,66.03(1),66.0 Taxation matters relating to Sioux Valley Dakota Nation,"Sioux Valley Dakota Nation and Canada or Sioux Valley Dakota Nation, Canada and Manitoba may enter into an agreement about the tax status of Sioux Valley Dakota Nation."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,66.03(2),66.0 Taxation matters relating to Sioux Valley Dakota Nation,"An agreement under (1) may provide that sections 87 and 89 of the Indian Act will not apply, in whole or in part, to the property of Sioux Valley Dakota Nation for the period set out in that agreement."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,66.03(3),66.0 Taxation matters relating to Sioux Valley Dakota Nation,"If Sioux Valley Dakota Nation and Canada or Sioux Valley Dakota Nation, Canada and Manitoba enter into an agreement under (1), Canada will recommend to the Parliament of Canada that the agreement be given force of law by federal legislation."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,66.03(4),66.0 Taxation matters relating to Sioux Valley Dakota Nation,"If Sioux Valley Dakota Nation, Canada and Manitoba enter into an agreement under (1), Manitoba will take any steps necessary to give legal effect to the agreement, including recommending to the Legislative Assembly of Manitoba 
  any necessary provincial legislation."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,66.03(5),66.0 Taxation matters relating to Sioux Valley Dakota Nation,"An agreement under (1):

will not form part of this Agreement; and
will not be a treaty and will not create or deny any aboriginal or treaty rights within the meaning of section 25 and subsection 35(1) of the Constitution Act, 1982."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,66.03(a),66.0 Taxation matters relating to Sioux Valley Dakota Nation,will not form part of this Agreement; and
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,66.03(b),66.0 Taxation matters relating to Sioux Valley Dakota Nation,"will not be a treaty and will not create or deny any aboriginal or treaty rights within the meaning of section 25 and subsection 35(1) of the Constitution Act, 1982."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,66.04,66.0 Taxation matters relating to Sioux Valley Dakota Nation,66.04 First Nations Fiscal Management Act
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,66.04,66.0 Taxation matters relating to Sioux Valley Dakota Nation,The Federal Implementing Legislation will contain provisions to enable the Governor in Council to make regulations so that Sioux Valley Dakota Nation may benefit from the provisions of the First Nations Fiscal Management Act or obtain services of any body established under that Act.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,67.01,67.0 Intergovernmental Relations and Implementation Support (IRIS) Committee,"67.01 Establishment, and role, of the Intergovernmental Relations and Implementation Support (IRIS) Committee"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,67.01(1),67.0 Intergovernmental Relations and Implementation Support (IRIS) Committee,"Within 90 days from the date this Agreement comes into effect, Sioux Valley Dakota Nation, Canada and Manitoba each will appoint a representative to serve on the Intergovernmental Relations and Implementation Support Committee (""the IRIS Committee"")."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,67.01(2),67.0 Intergovernmental Relations and Implementation Support (IRIS) Committee,"The IRIS Committee will:

provide a forum where Sioux Valley Dakota Nation, Canada and Manitoba may discuss matters relating to the implementation of this Agreement and the Tripartite Governance Agreement;
attempt to resolve any disputes that arise between Sioux Valley Dakota Nation, Canada and Manitoba, to the extent, and in the manner, provided for in Part 13 [Dispute Resolution]; and
undertake reviews of the Intergovernmental Relations and Implementation Plan, as set out in 68.03 [Review of the IRIS Plan before renewal] and 68.04 [Changes to the IRIS Plan at any time]."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,67.01(a),67.0 Intergovernmental Relations and Implementation Support (IRIS) Committee,"provide a forum where Sioux Valley Dakota Nation, Canada and Manitoba may discuss matters relating to the implementation of this Agreement and the Tripartite Governance Agreement;"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,67.01(b),67.0 Intergovernmental Relations and Implementation Support (IRIS) Committee,"attempt to resolve any disputes that arise between Sioux Valley Dakota Nation, Canada and Manitoba, to the extent, and in the manner, provided for in Part 13 [Dispute Resolution]; and"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,67.01(c),67.0 Intergovernmental Relations and Implementation Support (IRIS) Committee,"undertake reviews of the Intergovernmental Relations and Implementation Plan, as set out in 68.03 [Review of the IRIS Plan before renewal] and 68.04 [Changes to the IRIS Plan at any time]."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,67.01,67.0 Intergovernmental Relations and Implementation Support (IRIS) Committee,Decisions of the IRIS Committee will be made by consensus.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,67.01(4),67.0 Intergovernmental Relations and Implementation Support (IRIS) Committee,The IRIS Committee may determine the procedures to govern its operation. 
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,67.01(5),67.0 Intergovernmental Relations and Implementation Support (IRIS) Committee,The IRIS Committee will operate until the Intergovernmental Relations and Implementation Support Plan expires.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,67.02,67.0 Intergovernmental Relations and Implementation Support (IRIS) Committee,67.02 Costs of the IRIS Committee
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,67.02,67.0 Intergovernmental Relations and Implementation Support (IRIS) Committee,"Sioux Valley Dakota Nation, Canada and Manitoba will each be responsible for its own costs in participating on the IRIS Committee."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.01,68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,68.01 Nature of the IRIS Plan
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.01(1),68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,"The Intergovernmental Relations and Implementation Support Plan (""the IRIS Plan""):
 	
is not a contract between Sioux Valley Dakota Nation and Canada,
is not a treaty and does not create ""treaty rights"" within the meaning of section 25 and subsection 35(1) of the Constitution Act, 1982;
will not be interpreted so as to abrogate or derogate from any aboriginal or treaty rights of Sioux Valley Dakota Nation recognized and affirmed by subsection 35(1) of the Constitution Act, 1982 or the exercise of those rights by individuals; and 
will not be used to limit or interpret the provisions of this Agreement or the Tripartite Governance Agreement."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.01(a),68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,"is not a contract between Sioux Valley Dakota Nation and Canada,"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.01(b),68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,"is not a treaty and does not create ""treaty rights"" within the meaning of section 25 and subsection 35(1) of the Constitution Act, 1982;"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.01(c),68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,"will not be interpreted so as to abrogate or derogate from any aboriginal or treaty rights of Sioux Valley Dakota Nation recognized and affirmed by subsection 35(1) of the Constitution Act, 1982 or the exercise of those rights by individuals; and "
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.01(d),68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,will not be used to limit or interpret the provisions of this Agreement or the Tripartite Governance Agreement.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.01,68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,"If the IRIS Plan is inconsistent with this Agreement or the Tripartite Governance Agreement, this Agreement and the Tripartite Governance Agreement prevails to the extent of the inconsistency."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.01(3),68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,"If the IRIS Plan is inconsistent with the Sioux Valley Dakota Nation Financial Arrangements Agreement, the Sioux Valley Dakota Nation Financial Arrangements Agreement prevails to the extent of the inconsistency."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.02,68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,68.02 Term of the IRIS Plan
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.02(1),68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,"The IRIS Plan has an initial term of ten years, starting on the date this Agreement comes into effect."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.02(2),68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,"Despite (1), the initial term of the IRIS Plan will be adjusted, if necessary, to ensure that the term of the IRIS Plan expires at the same time as the first renewal of the Sioux Valley Dakota Nation Financial Arrangements Agreement expires."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.02(3),68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,"Unless Sioux Valley Dakota Nation, Canada and Manitoba agree otherwise, at the time the IRIS Plan expires, it will be renewed for a further term of ten years or for such other term as Sioux Valley Dakota Nation, Canada and Manitoba may then agree."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.02(4),68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,"After the renewal of the IRIS Plan expires, it will only be renewed again if Sioux Valley Dakota Nation, Canada and Manitoba agree a further renewal is necessary to implement the terms of this Agreement and the Tripartite Governance Agreement. "
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.02(5),68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,"If a further renewal of the IRIS Plan is determined to be necessary, Sioux Valley Dakota Nation, Canada and Manitoba will, at that time, determine the term of that further renewal."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.03,68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,68.03 Review of the IRIS Plan before renewal
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.03(1),68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,"Unless the IRIS Committee agrees otherwise, the IRIS Committee will undertake a review of the IRIS Plan one year before the expiry of the initial term of the IRIS Plan."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.03(2),68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,"This review of the IRIS Plan will:

assess the progress of Sioux Valley Dakota Nation, Canada and Manitoba in carrying out those actions or activities set out in the IRIS Plan;
review those activities set out in the IRIS Plan that remain to be carried out; and
consider any changes to the IRIS Plan necessary to support the timely and effective implementation of this Agreement and the Tripartite Governance Agreement."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.03(a),68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,"assess the progress of Sioux Valley Dakota Nation, Canada and Manitoba in carrying out those actions or activities set out in the IRIS Plan;"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.03(b),68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,review those activities set out in the IRIS Plan that remain to be carried out; and
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.03(c),68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,consider any changes to the IRIS Plan necessary to support the timely and effective implementation of this Agreement and the Tripartite Governance Agreement.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.03,68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,"As a result of the review of the IRIS Plan, the IRIS Committee may:

make recommendations to Sioux Valley Dakota Nation, Canada and Manitoba to:

add an activity to the IRIS Plan for the timely and effective implementation of this Agreement and the Tripartite Governance Agreement; or
delete an activity from the IRIS Plan as no longer being necessary for the timely and effective implementation of this Agreement and the Tripartite Governance Agreement; or
make any other recommendations that will assist in the timely and effective implementation of this Agreement and the Tripartite Governance Agreement."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.03(a),68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,"make recommendations to Sioux Valley Dakota Nation, Canada and Manitoba to:

add an activity to the IRIS Plan for the timely and effective implementation of this Agreement and the Tripartite Governance Agreement; or
delete an activity from the IRIS Plan as no longer being necessary for the timely and effective implementation of this Agreement and the Tripartite Governance Agreement; or"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.03(a)(i),68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,add an activity to the IRIS Plan for the timely and effective implementation of this Agreement and the Tripartite Governance Agreement; or
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.03(a)(ii),68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,delete an activity from the IRIS Plan as no longer being necessary for the timely and effective implementation of this Agreement and the Tripartite Governance Agreement; or
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.03(b,68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,make any other recommendations that will assist in the timely and effective implementation of this Agreement and the Tripartite Governance Agreement.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.03,68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,"If the IRIS Committee makes a recommendation that an activity should be added to or deleted from the IRIS Plan, and Sioux Valley Dakota Nation, Canada and Manitoba agree with that recommendation, the IRIS Plan will be changed accordingly."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.03(5),68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,"If Sioux Valley Dakota Nation, Canada and Manitoba have agreed that a further renewal of the IRIS Plan is necessary in accordance with 68.02(4) [Term of the IRIS Plan], the IRIS Committee will undertake a review of the IRIS Plan and (1) to (4) apply with necessary changes."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.04,68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,68.04 Changes to the IRIS Plan at any time
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.04(1),68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,"Despite 68.03(1) and (5) [Review of the IRIS Plan before renewal], the IRIS Committee may at any time make a recommendation to Sioux Valley Dakota Nation, Canada and Manitoba to add or delete an activity from the IRIS Plan, or make any other recommendation, that, in the opinion of the IRIS Committee, will assist in the timely and effective implementation of this Agreement and the Tripartite Governance Agreement. "
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,68.04(2),68.0 The Intergovernmental Relations and Implementation Support (IRIS) Plan,"If Sioux Valley Dakota Nation, Canada and Manitoba agree with a recommendation of the IRIS Committee made under (1), the IRIS Plan will be changed accordingly."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,69.01,69.0 Fundamental principle of dispute resolution,69.01 Best efforts to be made 
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,69.01(1),69.0 Fundamental principle of dispute resolution,"Sioux Valley Dakota Nation, Canada and Manitoba will each use their best efforts to prevent or minimize disputes."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,69.01(2),69.0 Fundamental principle of dispute resolution,"If a dispute arises, Sioux Valley Dakota Nation, Canada and Manitoba will each use their best efforts to resolve that dispute in:

an expeditious and cost effective manner; and 
a non-adversarial, collaborative and informal atmosphere."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,69.01(a),69.0 Fundamental principle of dispute resolution,an expeditious and cost effective manner; and 
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,69.01(b),69.0 Fundamental principle of dispute resolution,"a non-adversarial, collaborative and informal atmosphere."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,69.01,69.0 Fundamental principle of dispute resolution,No legal obligations are created by (1) or (2).
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,70.01,70.0 Resolution of disputes generally,70.01 Application of this Article
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,70.01(1),70.0 Resolution of disputes generally,"Subject to (2), this Article applies to the resolution of disputes among Sioux Valley Dakota Nation, Canada and Manitoba, or between any two of them, with respect to the interpretation, application or implementation of:

this Agreement or the Tripartite Governance Agreement; 
any agreement among Sioux Valley Dakota Nation, Canada and Manitoba, or between any two of them, that is ancillary or supplemental to this Agreement or the Tripartite Governance Agreement, if that agreement provides that this Article will apply to it; and
any other agreement among Sioux Valley Dakota Nation, Canada and Manitoba, or between any two of them, if that agreement provides that this Article will apply to it."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,70.01(a),70.0 Resolution of disputes generally,this Agreement or the Tripartite Governance Agreement; 
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,70.01(b),70.0 Resolution of disputes generally,"any agreement among Sioux Valley Dakota Nation, Canada and Manitoba, or between any two of them, that is ancillary or supplemental to this Agreement or the Tripartite Governance Agreement, if that agreement provides that this Article will apply to it; and"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,70.01(c),70.0 Resolution of disputes generally,"any other agreement among Sioux Valley Dakota Nation, Canada and Manitoba, or between any two of them, if that agreement provides that this Article will apply to it."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,70.01,70.0 Resolution of disputes generally,"This Article does not apply to the resolution of a dispute:

to which 71.0 [Resolution of disputes arising in discussions or negotiations] applies;
to which 72.0 [Resolution of disputes regarding application or validity of laws] applies;
regarding 36.04 [Relationship between Sioux Valley Dakota Nation Laws and International Legal Obligations respecting taxation], Part 10 [Fiscal Relationship and Financial Arrangements], or Part 11 [Taxation Matters];
as to whether the expropriation of a parcel of Sioux Valley Dakota Nation Lands, or an Interest in Sioux Valley Dakota Nation Lands is justifiable and necessary for a federal public purpose that serves the national interest; or
with respect to the interpretation, application or implementation of the Sioux Valley Dakota Nation Financial Arrangements Agreement."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,70.01(a),70.0 Resolution of disputes generally,to which 71.0 [Resolution of disputes arising in discussions or negotiations] applies;
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,70.01(b),70.0 Resolution of disputes generally,to which 72.0 [Resolution of disputes regarding application or validity of laws] applies;
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,70.01(c),70.0 Resolution of disputes generally,"regarding 36.04 [Relationship between Sioux Valley Dakota Nation Laws and International Legal Obligations respecting taxation], Part 10 [Fiscal Relationship and Financial Arrangements], or Part 11 [Taxation Matters];"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,70.01(d),70.0 Resolution of disputes generally,"as to whether the expropriation of a parcel of Sioux Valley Dakota Nation Lands, or an Interest in Sioux Valley Dakota Nation Lands is justifiable and necessary for a federal public purpose that serves the national interest; or"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,70.01(e),70.0 Resolution of disputes generally,"with respect to the interpretation, application or implementation of the Sioux Valley Dakota Nation Financial Arrangements Agreement."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,70.02,70.0 Resolution of disputes generally,70.02 Overview of the dispute resolution process
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,70.02(1),70.0 Resolution of disputes generally,"If a dispute arises to which this Article applies, the resolution of the dispute will proceed through the following stages:

collaborative, unassisted efforts by the IRIS Committee to resolve the dispute;
consensual resolution of the dispute through a process of mediation facilitated by an independent third party; and
adjudication of the dispute by an independent third party in arbitral proceedings."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,70.02(a),70.0 Resolution of disputes generally,"collaborative, unassisted efforts by the IRIS Committee to resolve the dispute;"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,70.02(b),70.0 Resolution of disputes generally,consensual resolution of the dispute through a process of mediation facilitated by an independent third party; and
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,70.02(c),70.0 Resolution of disputes generally,adjudication of the dispute by an independent third party in arbitral proceedings.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,70.02,70.0 Resolution of disputes generally,"Schedule ""I"" sets out the process for the resolution of disputes to which this Article applies."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,70.02(3),70.0 Resolution of disputes generally,"Sioux Valley Dakota Nation, Canada and Manitoba may not commence judicial proceedings in respect of a dispute to which this Article applies, except as provided for in Schedule ""I""."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,70.03,70.0 Resolution of disputes generally,70.03 Dispute resolution process not restrictive
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,70.03,70.0 Resolution of disputes generally,"Despite 70.02(1) [Overview of the dispute resolution process], Sioux Valley Dakota Nation, Canada and Manitoba may agree to refer a dispute:"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,70.03(a),70.0 Resolution of disputes generally,directly to mediation or arbitration; or
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,70.03(b),70.0 Resolution of disputes generally,"to a method of dispute resolution other than the methods described in that Subsection, including to the Manitoba Court of Queen's Bench"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,70.03,70.0 Resolution of disputes generally,in order to resolve that dispute in an expeditious and cost effective manner.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,71.01,71.0 Resolution of disputes arising in discussions or negotiations,71.01 Disputes preventing successful outcome in discussions or negotiations
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,71.01(1),71.0 Resolution of disputes arising in discussions or negotiations,This Section applies if a dispute arises during a discussion or negotiation provided for in this Agreement or the Tripartite Governance Agreement.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,71.01(2),71.0 Resolution of disputes arising in discussions or negotiations,"Sioux Valley Dakota Nation, Canada and Manitoba:

acknowledge in the discussions and negotiations provided for in this Agreement and Tripartite Governance Agreement the importance of achieving an outcome that is agreed to by each of them and not imposed by a third party;
despite (a), acknowledge that if a dispute arises between them in such a process, the use of an independent third party may be useful to assist, and facilitate, resolving that dispute; and
agree that, if a dispute arises in such a process, facilitation by an independent third party may, where the parties to the dispute agree, be used to assist in resolving that dispute and achieving an outcome in that process."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,71.01(a),71.0 Resolution of disputes arising in discussions or negotiations,acknowledge in the discussions and negotiations provided for in this Agreement and Tripartite Governance Agreement the importance of achieving an outcome that is agreed to by each of them and not imposed by a third party;
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,71.01(b),71.0 Resolution of disputes arising in discussions or negotiations,"despite (a), acknowledge that if a dispute arises between them in such a process, the use of an independent third party may be useful to assist, and facilitate, resolving that dispute; and"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,71.01(c),71.0 Resolution of disputes arising in discussions or negotiations,"agree that, if a dispute arises in such a process, facilitation by an independent third party may, where the parties to the dispute agree, be used to assist in resolving that dispute and achieving an outcome in that process."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,71.01,71.0 Resolution of disputes arising in discussions or negotiations,"If a dispute arises in any discussion or negotiation provided for in this Agreement or the Tripartite Governance Agreement, and the parties to the dispute agree to use a third party to assist in resolving that dispute, the dispute will be referred to mediation."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,71.01(4),71.0 Resolution of disputes arising in discussions or negotiations,"If a dispute is referred to mediation, the mediation will be conducted under Schedule ""I""."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,71.01(5),71.0 Resolution of disputes arising in discussions or negotiations,"Despite (4), should a dispute be referred to mediation and that mediation is subsequently terminated, the dispute may not be referred to arbitration unless the parties to the dispute agree otherwise."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,71.02,71.0 Resolution of disputes arising in discussions or negotiations,71.02 Additional applications of this Article
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,71.02,71.0 Resolution of disputes arising in discussions or negotiations,This Article applies to:
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,71.02(a),71.0 Resolution of disputes arising in discussions or negotiations,"any agreement among Sioux Valley Dakota Nation, Canada and Manitoba, or between any two of them, that is ancillary or supplemental to this Agreement or the Tripartite Governance Agreement, if that agreement provides that this Article applies to it; or"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,71.02(b),71.0 Resolution of disputes arising in discussions or negotiations,"any other agreement among Sioux Valley Dakota Nation, Canada and Manitoba, or between any two of them, if that agreement provides that this Article applies to it"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,71.03,71.0 Resolution of disputes arising in discussions or negotiations,71.03 Exceptions for some matters arising as a result of the expropriation of a parcel of Sioux Valley Dakota Nation Lands or an Interest in Sioux Valley Dakota Nation Lands
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,71.03(1),71.0 Resolution of disputes arising in discussions or negotiations,"Despite 71.01(5) [Disputes preventing successful outcome in discussions or negotiations], should a dispute arise relating to the compensation to be provided by Canada to Sioux Valley Dakota Nation if Canada expropriates a parcel of Sioux Valley Dakota Nation Lands, or an Interest in Sioux Valley Dakota Nation Lands, and that dispute is not resolved through mediation, the dispute will be referred to arbitration."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,71.03(2),71.0 Resolution of disputes arising in discussions or negotiations,"Despite 71.01(5) [Disputes preventing successful outcome in discussions or negotiations], should a dispute arise relating to the terms and conditions in accordance with which a parcel of Sioux Valley Dakota Nation Lands that has been expropriated by Canada but which is no longer required for the purpose for which it was expropriated is to be returned to Sioux Valley Dakota Nation, or with respect to the disposition of any improvements on that parcel, and that dispute is not resolved through mediation, the dispute will be referred to arbitration."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,71.03(3),71.0 Resolution of disputes arising in discussions or negotiations,"If a dispute is referred to arbitration under (1) or (2), the arbitration will be conducted under Schedule ""I""."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,72.01,72.0 Resolution of disputes regarding application or validity of laws,72.01 Disputes regarding the application or validity of laws
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,72.01(1),72.0 Resolution of disputes regarding application or validity of laws,"If a dispute arises among Sioux Valley Dakota Nation, Canada and Manitoba or between any two of them relating to:

the validity of any exercise of Jurisdiction by Sioux Valley Dakota 
  Nation;
the application of a federal or provincial law to Sioux Valley Dakota Nation or on Sioux Valley Dakota Nation Lands;
the application of a Sioux Valley Dakota Nation Law to Canada or Manitoba; or
the resolution of an inconsistency between a Sioux Valley Dakota Nation Law and a federal or provincial law the Manitoba Court of Queen's Bench has jurisdiction to determine the dispute. "
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,72.01(a),72.0 Resolution of disputes regarding application or validity of laws,"the validity of any exercise of Jurisdiction by Sioux Valley Dakota 
  Nation;"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,72.01(b),72.0 Resolution of disputes regarding application or validity of laws,the application of a federal or provincial law to Sioux Valley Dakota Nation or on Sioux Valley Dakota Nation Lands;
