agreement,year,provisionNum,topic,provisionText
Tsawwassen First Nation Final Agreement,2007,18.b,Other tsawwassen lands,"after the Effective Date, other lands that Tsawwassen First Nation acquires in fee simple that are not Tsawwassen Lands."
Tsawwassen First Nation Final Agreement,2007,19.,Other tsawwassen lands,"19. On the Effective Date, Tsawwassen First Nation owns Other Tsawwassen Lands set out in Appendix E – 2 in fee simple, subject to the conditions, provisos, restrictions, exceptions and reservations set out in the Land Act and subject to the interests set out in Appendix E – 3."
Tsawwassen First Nation Final Agreement,2007,20.,Other tsawwassen lands,"20. If, after the Effective Date, Tsawwassen First Nation acquires land for which the estate in fee simple includes ownership of Subsurface Resources, Tsawwassen First Nation will own the Subsurface Resources on those Other Tsawwassen Lands."
Tsawwassen First Nation Final Agreement,2007,21.,Other tsawwassen lands,21. Tsawwassen First Nation does not have the power to make laws in respect of Other Tsawwassen Lands unless otherwise provided in this Agreement.
Tsawwassen First Nation Final Agreement,2007,22.,Subsurface resources - management and administration,"22. As owners of the Subsurface Resources on or under Tsawwassen Lands, and where Tsawwassen First Nation owns Subsurface Resources on or under Other Tsawwassen Lands in accordance with clause 20, Tsawwassen First Nation may set fees, rents, royalties or charges other than taxes, related to the exploration, development, extraction or production of those Subsurface Resources."
Tsawwassen First Nation Final Agreement,2007,23.,Subsurface resources - management and administration,"23. Clause 22 does not limit British Columbia from determining, collecting and receiving administrative fees, charges or other payments, relating to the exploration, development, extraction or production of Subsurface Resources from Tsawwassen Lands or Other Tsawwassen Lands, as applicable."
Tsawwassen First Nation Final Agreement,2007,24.,Subsurface resources - management and administration,"24. Nothing in this Agreement confers jurisdiction on Tsawwassen Government to make laws in relation to the exploration for, development, production, use or application of nuclear energy or atomic energy or the production, possession or use, for any purpose, of nuclear substances, prescribed substances, prescribed equipment or prescribed information."
Tsawwassen First Nation Final Agreement,2007,25.,Subsurface resources - management and administration,25. Nothing in this Agreement confers jurisdiction on Tsawwassen Government to make laws in respect of:
Tsawwassen First Nation Final Agreement,2007,25.a,Subsurface resources - management and administration,"spacing and target areas related to petroleum and natural gas, or the conservation and allocation of petroleum and natural gas among parties having interests in the same reservoir;"
Tsawwassen First Nation Final Agreement,2007,25.b,Subsurface resources - management and administration,"labour relations and working conditions, including occupational health and safety, in respect of exploration, development, production and site reclamation relating to Subsurface Resources;"
Tsawwassen First Nation Final Agreement,2007,25.c,Subsurface resources - management and administration,"protection and reclamation of land and water courses in respect of the exploration, development or production of Subsurface Resources; or"
Tsawwassen First Nation Final Agreement,2007,25.d,Subsurface resources - management and administration,"the closure, reclamation or abandonment of mines."
Tsawwassen First Nation Final Agreement,2007,26.,Tsawwassen water lots,"26. On the Effective Date, British Columbia will issue to Tsawwassen First Nation, in the form set out in Appendix F – 2, water lot leases in respect of the Tsawwassen Water Lots."
Tsawwassen First Nation Final Agreement,2007,27.,Tsawwassen water lots,"27. For so long as Tsawwassen First Nation is the lessee of a Tsawwassen Water Lot, Tsawwassen Government may make laws, subject to and consistent with the applicable Tsawwassen Water Lot lease, in respect of the regulation, control or prohibition of any action, activity or undertaking that constitutes, or may constitute, a nuisance, a trespass, a danger to public health or a threat to public order, peace or safety on that Tsawwassen Water Lot, other than actions, activities or undertakings authorized by the Crown."
Tsawwassen First Nation Final Agreement,2007,28.,Tsawwassen water lots,28. A Federal or Provincial Law prevails to the extent of a Conflict with a Tsawwassen Law made under clause 27.
Tsawwassen First Nation Final Agreement,2007,29.,Tsawwassen water lots,"29. British Columbia will not designate Tsawwassen Lands or lands within the Tsawwassen Water Lots as a Wildlife Management Area, Protected Area, Provincial Park, conservancy or ecological reserve."
Tsawwassen First Nation Final Agreement,2007,30.,Reconciliation fund,"30. On the Effective Date, Canada will provide to Tsawwassen First Nation an amount, to be paid in accordance with clause 1 of the Capital Transfer and Negotiation Loan Repayment chapter, for the purpose of establishing a Reconciliation Fund in respect of legacy projects. The value in 2006 of that amount is approximately $440,000."
Tsawwassen First Nation Final Agreement,2007,31.,Agricultural land reserve,"31. On the Effective Date, the Tsawwassen Lands set out in Appendix G – 2 and Other Tsawwassen Lands retain the designation as an agricultural land reserve under the Agricultural Land Commission Act."
Tsawwassen First Nation Final Agreement,2007,32.,Agricultural land reserve,"32. On the Effective Date, the Tsawwassen Lands set out in Appendix G – 3 are excluded from the designation as an agricultural land reserve under the Agricultural Land Commission Act. For greater certainty, on the Effective Date, the Former Tsawwassen Reserve is not included in the designation as an agriculture land reserve under the Agricultural Land Commission Act."
Tsawwassen First Nation Final Agreement,2007,33.,Agricultural land reserve,"33. Clause 31 does not result in a permanent designation of Tsawwassen Lands or Other Tsawwassen Lands as an agricultural land reserve. After the Effective Date, the Agricultural Land Commission may remove that designation in accordance with the Agricultural Land Commission Act."
Tsawwassen First Nation Final Agreement,2007,34.,Agricultural land reserve,"34. In respect of Tsawwassen Lands and the Former Tsawwassen Reserve referred to in clause 32, those lands will not be included within the agricultural land reserve at any time after the Effective Date, except with the consent of Tsawwassen First Nation."
Tsawwassen First Nation Final Agreement,2007,35.,Rights of refusal,"35. Tsawwassen First Nation has the rights of refusal to purchase, on the terms and conditions set out in Appendix H – Document 1, the Rights of Refusal Lands, which include Category B Lands within the meaning of the 1998 Roberts Bank Protocol Agreement between Tsawwassen First Nation and British Columbia."
Tsawwassen First Nation Final Agreement,2007,36.,Addition to or removal from tsawwassen lands,"36. Tsawwassen First Nation may add lands that it owns in fee simple to Tsawwassen Lands, in accordance with clauses 37 through 49, no more often than once every five years."
Tsawwassen First Nation Final Agreement,2007,37.,Addition to or removal from tsawwassen lands,"37. Nothing requires Canada or British Columbia to assume financial or other obligations associated with any addition to Tsawwassen Lands, including paying any costs arising because the lands added are not contiguous to Tsawwassen Lands."
Tsawwassen First Nation Final Agreement,2007,38.,Addition to or removal from tsawwassen lands,"38. Any financial charge or encumbrance on lands to be added to Tsawwassen Lands must be paid in full and discharged before the lands are added to Tsawwassen Lands, unless the holder of the charge or encumbrance agrees otherwise."
Tsawwassen First Nation Final Agreement,2007,39.,Addition to or removal from tsawwassen lands,"39. Any interest, other than a financial charge or encumbrance, on lands to be added to Tsawwassen Lands will continue, unless the holder of that interest agrees otherwise."
Tsawwassen First Nation Final Agreement,2007,40.,Addition to or removal from tsawwassen lands,40. Tsawwassen First Nation will own the Subsurface Resources on lands that are added to Tsawwassen Lands if:
Tsawwassen First Nation Final Agreement,2007,40.a,Addition to or removal from tsawwassen lands,the estate in fee simple includes ownership of Subsurface Resources; or
Tsawwassen First Nation Final Agreement,2007,40.b,Addition to or removal from tsawwassen lands,British Columbia and Tsawwassen First Nation agree.
Tsawwassen First Nation Final Agreement,2007,41.,Addition to or removal from tsawwassen lands,41. Specified Lands include Category B lands within the meaning of the 1998 Roberts Bank Protocol Agreement between Tsawwassen First Nation and British Columbia.
Tsawwassen First Nation Final Agreement,2007,42.,Addition to or removal from tsawwassen lands,"42. If, within 50 years after the Effective Date, Tsawwassen First Nation owns any parcel of Specified Lands in fee simple, that parcel of Specified Lands will become Tsawwassen Lands after completion of the process set out in clauses 43 and 44."
Tsawwassen First Nation Final Agreement,2007,43.,Addition to or removal from tsawwassen lands,"43. Before the addition of any parcel of Specified Lands to Tsawwassen Lands, Tsawwassen First Nation will:"
Tsawwassen First Nation Final Agreement,2007,43.a,Addition to or removal from tsawwassen lands,"hold discussions with any resident of, or interest holder in, the parcel of Specified Lands and with the Corporation of Delta;"
Tsawwassen First Nation Final Agreement,2007,43.b,Addition to or removal from tsawwassen lands,address the provision of any service provided by any municipality to a parcel of Specified Lands and any tax revenue matter related to such service;
Tsawwassen First Nation Final Agreement,2007,43.c,Addition to or removal from tsawwassen lands,consider whether a road that is adjacent to a parcel of Specified Lands should be a Local Road or a Local Boundary Road;
Tsawwassen First Nation Final Agreement,2007,43.d,Addition to or removal from tsawwassen lands,consider the compatibility of any land use plan of Tsawwassen First Nation with any municipal or regional land use or transportation plan applying to that parcel of Specified Lands; and
Tsawwassen First Nation Final Agreement,2007,43.e,Addition to or removal from tsawwassen lands,"provide reasonable notice to Canada, British Columbia, the Greater Vancouver Regional District and the Corporation of Delta in respect of the addition of the parcel of Specified Lands and Tsawwassen First Nation will confirm in the notice that it has dealt with the matters set out in subclauses 43.a through 43.d."
Tsawwassen First Nation Final Agreement,2007,44.,Addition to or removal from tsawwassen lands,44. Within 150 days of receipt of the notice referred to in subclause 43.e:
Tsawwassen First Nation Final Agreement,2007,44.a,Addition to or removal from tsawwassen lands,the Parties will amend Appendix C – 4 in accordance with clause 11 of the Amendment chapter to change the boundaries of Tsawwassen Lands;
Tsawwassen First Nation Final Agreement,2007,44.b,Addition to or removal from tsawwassen lands,the Lieutenant Governor in Council will issue supplementary letters patent adjusting the area of the Corporation of Delta; and
Tsawwassen First Nation Final Agreement,2007,44.c,Addition to or removal from tsawwassen lands,the parcel of Specified Lands will become Tsawwassen Lands upon the last of these events to occur.
Tsawwassen First Nation Final Agreement,2007,45.,Addition to or removal from tsawwassen lands,"45. After the 50-year period referred to in clause 42, British Columbia will consider a request by Tsawwassen First Nation to add land, including any parcel of the Specified Lands, to Tsawwassen Lands if:"
Tsawwassen First Nation Final Agreement,2007,45.a,Addition to or removal from tsawwassen lands,Tsawwassen First Nation owns the land in fee simple;
Tsawwassen First Nation Final Agreement,2007,45.b,Addition to or removal from tsawwassen lands,the land is within Tsawwassen Territory; and
Tsawwassen First Nation Final Agreement,2007,45.c,Addition to or removal from tsawwassen lands,"the land is:
	
	
outside municipal boundaries and a change in jurisdiction to that land will not unreasonably restrict the expansion or development of a municipality; or
inside municipal boundaries and the municipality consents.

"
Tsawwassen First Nation Final Agreement,2007,45.ci,Addition to or removal from tsawwassen lands,outside municipal boundaries and a change in jurisdiction to that land will not unreasonably restrict the expansion or development of a municipality; or
Tsawwassen First Nation Final Agreement,2007,45.cii,Addition to or removal from tsawwassen lands,inside municipal boundaries and the municipality consents.
Tsawwassen First Nation Final Agreement,2007,46.,Addition to or removal from tsawwassen lands,"46. In addition to the matters set out in clause 45, British Columbia will take into account among other factors:"
Tsawwassen First Nation Final Agreement,2007,46.a,Addition to or removal from tsawwassen lands,whether the land is contiguous to existing Tsawwassen Lands; and
Tsawwassen First Nation Final Agreement,2007,46.b,Addition to or removal from tsawwassen lands,the interests of a regional district in cases where the land is within a regional district but not within a municipality.
Tsawwassen First Nation Final Agreement,2007,47.,Addition to or removal from tsawwassen lands,"47. After the 50-year period referred to in clause 42, Canada will consider a request from Tsawwassen First Nation to add land, including any parcel of the Specified Lands, to Tsawwassen Lands if:"
Tsawwassen First Nation Final Agreement,2007,47.a,Addition to or removal from tsawwassen lands,Tsawwassen First Nation owns the lands in fee simple;
Tsawwassen First Nation Final Agreement,2007,47.b,Addition to or removal from tsawwassen lands,the lands are within Tsawwassen Territory; and
Tsawwassen First Nation Final Agreement,2007,47.c,Addition to or removal from tsawwassen lands,"the lands are:
	
	
free from any overlapping aboriginal claim; or
subject to an overlapping aboriginal claim and the claimant consents.

"
Tsawwassen First Nation Final Agreement,2007,47.ci,Addition to or removal from tsawwassen lands,free from any overlapping aboriginal claim; or
Tsawwassen First Nation Final Agreement,2007,47.cii,Addition to or removal from tsawwassen lands,subject to an overlapping aboriginal claim and the claimant consents.
Tsawwassen First Nation Final Agreement,2007,48.,Addition to or removal from tsawwassen lands,"48. In considering whether to consent to a request referred to in clause 45 or 47, British Columbia or Canada may take into account any other matter that British Columbia or Canada, respectively, considers relevant."
Tsawwassen First Nation Final Agreement,2007,49.,Addition to or removal from tsawwassen lands,"49. If Canada and British Columbia consent to an addition, then within 150 days of receipt by Tsawwassen First Nation of written notice of that consent:"
Tsawwassen First Nation Final Agreement,2007,49.a,Addition to or removal from tsawwassen lands,the Parties will amend Appendix C – 4 in accordance with clause 11 of the Amendment chapter to change the boundaries of Tsawwassen Lands;
Tsawwassen First Nation Final Agreement,2007,49.b,Addition to or removal from tsawwassen lands,the Lieutenant Governor in Council will issue supplementary letters patent adjusting the boundaries of the relevant municipality; and
Tsawwassen First Nation Final Agreement,2007,49.c,Addition to or removal from tsawwassen lands,the parcel of land will become Tsawwassen Lands upon the last of these events to occur.
Tsawwassen First Nation Final Agreement,2007,50.,Addition to or removal from tsawwassen lands,"50. Tsawwassen First Nation may request the consent of Canada and British Columbia to remove a parcel of Tsawwassen Lands from the jurisdiction of Tsawwassen First Nation and such lands, if removed, will cease to be Tsawwassen Lands. In considering whether to consent, Canada and British Columbia may consider:"
Tsawwassen First Nation Final Agreement,2007,50.a,Addition to or removal from tsawwassen lands,"necessary jurisdictional, administrative and servicing arrangements;"
Tsawwassen First Nation Final Agreement,2007,50.b,Addition to or removal from tsawwassen lands,the views of any affected municipalities and neighbouring First Nations;
Tsawwassen First Nation Final Agreement,2007,50.c,Addition to or removal from tsawwassen lands,any impact on fiscal arrangements; and
Tsawwassen First Nation Final Agreement,2007,50.d,Addition to or removal from tsawwassen lands,any legal or financial implications to Canada or British Columbia.
Tsawwassen First Nation Final Agreement,2007,51.,Addition to or removal from tsawwassen lands,"51. If Canada and British Columbia consent to the removal of a parcel of Tsawwassen Lands from the jurisdiction of Tsawwassen First Nation, then within 150 days of receipt by Tsawwassen First Nation of written notice of that consent:"
Tsawwassen First Nation Final Agreement,2007,51.a,Addition to or removal from tsawwassen lands,the Parties will amend Appendix C – 4 in accordance with clause 11 of the Amendment chapter to change the boundaries of Tsawwassen Lands;
Tsawwassen First Nation Final Agreement,2007,51.b,Addition to or removal from tsawwassen lands,the Lieutenant Governor in Council will issue supplementary letters patent adjusting the boundaries of the relevant municipality; and
Tsawwassen First Nation Final Agreement,2007,51.c,Addition to or removal from tsawwassen lands,the parcel will cease to be Tsawwassen Lands upon the last of these events to occur.
Tsawwassen First Nation Final Agreement,2007,52.,Highway 17 corridor,52. On the Effective Date:
Tsawwassen First Nation Final Agreement,2007,52.a,Highway 17 corridor,the Highway 17 Corridor is not part of Tsawwassen Lands;
Tsawwassen First Nation Final Agreement,2007,52.b,Highway 17 corridor,British Columbia owns the Highway 17 Corridor except for Subsurface Resources which are owned by Tsawwassen First Nation;
Tsawwassen First Nation Final Agreement,2007,52.c,Highway 17 corridor,"British Columbia owns the Highway 17 Corridor for use for provincial public highway purposes, subject to existing works of Public Utility set out in Appendix Q – 2; and"
Tsawwassen First Nation Final Agreement,2007,52.d,Highway 17 corridor,Tsawwassen First Nation may use the Subsurface Resources if that use is consistent with the use of the Highway 17 Corridor for provincial public highway purposes and works of Public Utility.
Tsawwassen First Nation Final Agreement,2007,53.,Highway 17 corridor,53. If British Columbia no longer requires any portion of the Highway 17 Corridor for provincial public highway purposes:
Tsawwassen First Nation Final Agreement,2007,53.a,Highway 17 corridor,"at the request of Tsawwassen First Nation, Tsawwassen First Nation will take ownership of that portion in fee simple, at no cost to Tsawwassen First Nation;"
Tsawwassen First Nation Final Agreement,2007,53.b,Highway 17 corridor,that portion will be in the same condition as it was in at the time British Columbia ceased to use it for provincial public highway purposes;
Tsawwassen First Nation Final Agreement,2007,53.c,Highway 17 corridor,the ownership of Tsawwassen First Nation of that portion will be subject to any existing works of Public Utility; and
Tsawwassen First Nation Final Agreement,2007,53.d,Highway 17 corridor,that portion ceases to be part of the Highway 17 Corridor.
Tsawwassen First Nation Final Agreement,2007,54.,Highway 17 corridor,"54. Tsawwassen First Nation may add to Tsawwassen Lands that portion of the Highway 17 Corridor referred to in clause 53 but, before doing so, Tsawwassen First Nation will:"
Tsawwassen First Nation Final Agreement,2007,54.a,Highway 17 corridor,consult with any interest holder whose interest lies within that portion;
Tsawwassen First Nation Final Agreement,2007,54.b,Highway 17 corridor,"provide reasonable notice to Canada, British Columbia, the Greater Vancouver Regional District and the Corporation of Delta in respect of the addition; and"
Tsawwassen First Nation Final Agreement,2007,54.c,Highway 17 corridor,confirm in the notice that Tsawwassen First Nation has completed the consultation referred to in subclause 54.a.
Tsawwassen First Nation Final Agreement,2007,55.,Highway 17 corridor,55. Within 150 days of the receipt of the notice referred to in subclause 54.b:
Tsawwassen First Nation Final Agreement,2007,55.a,Highway 17 corridor,the Parties will amend Appendix C– 4 in accordance with clause 11 of the Amendment chapter to change the boundaries of Tsawwassen Lands;
Tsawwassen First Nation Final Agreement,2007,55.b,Highway 17 corridor,the Lieutenant Governor in Council will issue supplementary letters patent adjusting the area of the Corporation of Delta; and c. that portion of the Highway 17 Corridor will become Tsawwassen Lands upon the last of these events to occur.
Tsawwassen First Nation Final Agreement,2007,55.,Highway 17 corridor,"Nothing in this Agreement requires British Columbia to assume any financial or other obligations, including survey costs or remediation costs, associated with an addition to Tsawwassen Lands of any portion of the Highway 17 Corridor."
Tsawwassen First Nation Final Agreement,2007,57.,Deltaport way corridor,"57. British Columbia or Canada, as applicable, will Consult with Tsawwassen First Nation before authorizing new works within the Deltaport Way Corridor."
Tsawwassen First Nation Final Agreement,2007,58.,Federal expropriation,"58. Canada acknowledges the interest of Tsawwassen First Nation in maintaining the size and integrity of Tsawwassen Lands and agrees that, as a general principle, federal expropriation of Tsawwassen Lands will be avoided where reasonably practicable, except as set out in this chapter."
Tsawwassen First Nation Final Agreement,2007,59.,Federal expropriation,"59. Where the fee simple interest in a parcel of land in the Former Tsawwassen Reserve is held by Tsawwassen First Nation, a Tsawwassen Member, a Tsawwassen Corporation or a Tsawwassen Public Institution, no interest in that parcel may be expropriated by a Federal Expropriating Authority."
Tsawwassen First Nation Final Agreement,2007,60.,Federal expropriation,"60. Despite clause 58, where the fee simple interest in a parcel of Tsawwassen Lands, including the Former Tsawwassen Reserve, is held by a Person other than Tsawwassen First Nation, a Tsawwassen Member, a Tsawwassen Corporation or a Tsawwassen Public Institution, this chapter does not apply to the expropriation of any interest in that parcel and, for greater certainty, any such interest may be expropriated under federal legislation."
Tsawwassen First Nation Final Agreement,2007,61.,Federal expropriation,"61. Despite clause 58, but subject to clause 59, where the fee simple interest in a parcel of Tsawwassen Lands is held by Tsawwassen First Nation, any interest in that parcel may be expropriated by a Federal Expropriating Authority in accordance with this chapter, federal legislation, and with the consent of the Governor in Council."
Tsawwassen First Nation Final Agreement,2007,62.,Federal expropriation,"62. Despite clause 58, but subject to clause 59, where the fee simple interest in a parcel of Tsawwassen Lands is held by a Tsawwassen Member, a Tsawwassen Corporation or a Tsawwassen Public Institution, any interest in that parcel may be expropriated by a Federal Expropriating Authority in accordance with federal legislation, and with the consent of the Governor in Council, and in accordance with clauses 63 through 68, clause 76, clause 77, and clauses 79 through 86, which apply with such modifications as the circumstances require to reflect that the interest is held by a Tsawwassen Member, a Tsawwassen Corporation or a Tsawwassen Public Institution, as the case may be, except that any return of land under clauses 79 through 82 will be to Tsawwassen First Nation."
Tsawwassen First Nation Final Agreement,2007,63.,Federal expropriation,63. The Governor in Council may consent to an expropriation of an interest in Tsawwassen Lands only if the expropriation is justifiable in accordance with clause 64 and necessary for a public purpose.
Tsawwassen First Nation Final Agreement,2007,64.,Federal expropriation,"64. For the purposes of clause 63, an expropriation is justifiable where the Governor in Council is satisfied that the following requirements have been met:"
Tsawwassen First Nation Final Agreement,2007,64.a,Federal expropriation,there is no other reasonably feasible alternative land to acquire that is not Tsawwassen Lands;
Tsawwassen First Nation Final Agreement,2007,64.b,Federal expropriation,reasonable efforts have been made by the Federal Expropriating Authority to acquire the interest in Tsawwassen Lands through agreement with Tsawwassen First Nation;
Tsawwassen First Nation Final Agreement,2007,64.c,Federal expropriation,the most limited interest in Tsawwassen Lands necessary for the purpose for which the interest in land is sought is expropriated and for the shortest time possible; and
Tsawwassen First Nation Final Agreement,2007,64.d,Federal expropriation,"information relevant to the expropriation, other than documents that would be protected from disclosure under federal legislation, has been provided to Tsawwassen First Nation."
Tsawwassen First Nation Final Agreement,2007,65.,Federal expropriation,"65. Before the Governor in Council consents to the expropriation of an interest in Tsawwassen Lands, the Federal Expropriating Authority will provide to Tsawwassen First Nation, and make available to the public, a report stating the justification for the expropriation and describing the steps taken to satisfy the requirements set out in clause 64."
Tsawwassen First Nation Final Agreement,2007,66.,Federal expropriation,"66. If Tsawwassen First Nation objects to a proposed expropriation of an interest in Tsawwassen Lands, it may, within 60 days after the report has been provided to Tsawwassen First Nation in accordance with clause 65, by providing notice in writing to the Federal Expropriating Authority, refer the matter for review of the steps taken to satisfy the requirements set out in clause 64 directly to neutral evaluation under Stage Two of the Dispute Resolution chapter."
Tsawwassen First Nation Final Agreement,2007,67.,Federal expropriation,"67. The Federal Expropriating Authority may not seek Governor in Council consent to the expropriation of an interest in Tsawwassen Lands before the expiration of the period referred to in clause 66 or, if Tsawwassen First Nation has referred the matter to a neutral evaluator in accordance with clause 66, before the neutral evaluator has reported on the matter, such report to be rendered to Tsawwassen First Nation and the Federal Expropriating Authority within 60 days of the referral being made, or within such additional time period as they may agree."
Tsawwassen First Nation Final Agreement,2007,68.,Federal expropriation,"68. Without limiting the generality of the Dispute Resolution chapter, the opinion of the neutral evaluator under clause 66:"
Tsawwassen First Nation Final Agreement,2007,68.a,Federal expropriation,is without prejudice to the legal positions that may be taken by a Federal Expropriating Authority and Tsawwassen First Nation in court or in any other forum;
Tsawwassen First Nation Final Agreement,2007,68.b,Federal expropriation,"will not be admissible in any legal proceedings, unless otherwise required by law; and"
Tsawwassen First Nation Final Agreement,2007,68.c,Federal expropriation,is not binding on the Governor in Council under clauses 63 and 64.
Tsawwassen First Nation Final Agreement,2007,69.,Federal expropriation,"69. Where a fee simple interest in a parcel of Tsawwassen Lands is expropriated by a Federal Expropriating Authority, the Federal Expropriating Authority will make reasonable efforts:"
Tsawwassen First Nation Final Agreement,2007,69.a,Federal expropriation,"to identify replacement land within Tsawwassen Territory, being either Crown land or land available on a willing-seller willing-buyer basis, of equivalent or greater size and comparable value; and"
Tsawwassen First Nation Final Agreement,2007,69.b,Federal expropriation,"if the replacement land is acceptable to Tsawwassen First Nation, to acquire and offer the replacement land to Tsawwassen First Nation as partial or full compensation for the expropriation. If the Federal Expropriating Authority and Tsawwassen First Nation are unable to agree on the provision of replacement land as compensation, the Federal Expropriating Authority will provide Tsawwassen First Nation with other compensation in accordance with this Agreement."
Tsawwassen First Nation Final Agreement,2007,70.,Federal expropriation,"70. Subject to clause 73, if the replacement land identified by the Federal Expropriating Authority would result in the total size of Tsawwassen Lands being less than as at the Effective Date and Tsawwassen First Nation does not agree that the replacement land is of comparable value to the interest in Tsawwassen Lands being expropriated, then Tsawwassen First Nation may refer the issue of whether the replacement land is of comparable value to the interest in Tsawwassen Lands being expropriated to be finally determined by arbitration under the Dispute Resolution chapter."
Tsawwassen First Nation Final Agreement,2007,71.,Federal expropriation,71. The total value of compensation for an interest in Tsawwassen Lands expropriated by a Federal Expropriating Authority under this chapter will be determined by taking into account the following factors:
Tsawwassen First Nation Final Agreement,2007,71.a,Federal expropriation,the market value of the expropriated interest or of the Tsawwassen Lands in which an interest has been expropriated;
Tsawwassen First Nation Final Agreement,2007,71.b,Federal expropriation,the replacement value of any improvement to Tsawwassen Lands in which an interest has been expropriated;
Tsawwassen First Nation Final Agreement,2007,71.c,Federal expropriation,any expenses or losses resulting from a disturbance directly attributable to the expropriation;
Tsawwassen First Nation Final Agreement,2007,71.d,Federal expropriation,any reduction in the value of any interest in Tsawwassen Lands that is not expropriated which directly relates to the expropriation;
Tsawwassen First Nation Final Agreement,2007,71.e,Federal expropriation,"any adverse effect on any cultural or other special value of Tsawwassen Lands in which an interest has been expropriated to Tsawwassen First Nation, provided that the cultural or other special value is only applied to an interest in Tsawwassen Lands recognized in law and held by Tsawwassen First Nation, and provided that there will be no increase in the total value of compensation on account of any Section 35 Rights of Tsawwassen First Nation; and f. the value of any special economic advantage arising out of or incidental to the occupation or use of Tsawwassen Lands by Tsawwassen First Nation to the extent that the value is not otherwise compensated."
Tsawwassen First Nation Final Agreement,2007,72.,Federal expropriation,"72. Subject to clause 73, if the total value of compensation cannot be agreed upon between the Federal Expropriating Authority and Tsawwassen First Nation, or where there is disagreement on whether the combination of replacement land and cash is equal to the total value of compensation, either the Federal Expropriating Authority or Tsawwassen First Nation may refer the issue of the total value of compensation for dispute resolution under the Dispute Resolution chapter."
Tsawwassen First Nation Final Agreement,2007,73.,Federal expropriation,"73. A dispute on the valuation of replacement land under clause 70, or on the total value of compensation under clause 72, or on the terms and conditions of the return of land under clause 82 will not delay the expropriation."
Tsawwassen First Nation Final Agreement,2007,74.,Federal expropriation,74. Any claim or encumbrance in respect of the interest expropriated may only be claimed against the amount of compensation that is otherwise payable under clause 71.
Tsawwassen First Nation Final Agreement,2007,75.,Federal expropriation,"75. Interest on compensation is payable from the date the expropriation takes effect, at the prejudgment interest rate payable in accordance with federal legislation."
Tsawwassen First Nation Final Agreement,2007,76.,Federal expropriation,"76. Where a Federal Expropriating Authority expropriates a fee simple interest in a parcel of Tsawwassen Lands, that parcel will no longer be Tsawwassen Lands."
Tsawwassen First Nation Final Agreement,2007,77.,Federal expropriation,77. Where a Federal Expropriating Authority expropriates less than a fee simple interest in a parcel of Tsawwassen Lands:
Tsawwassen First Nation Final Agreement,2007,77.a,Federal expropriation,the parcel retains its status as Tsawwassen Lands;
Tsawwassen First Nation Final Agreement,2007,77.b,Federal expropriation,"the parcel remains subject to Tsawwassen Laws, except to the extent that such laws are inconsistent with the use of the parcel of land for which the expropriation took place; and"
Tsawwassen First Nation Final Agreement,2007,77.c,Federal expropriation,"Tsawwassen First Nation or any interest holder may continue to use and occupy the parcel, except to the extent that the use or occupation is inconsistent with the use of the parcel for which the expropriation took place in the view of the Federal Expropriating Authority."
Tsawwassen First Nation Final Agreement,2007,78.,Federal expropriation,"78. Canada and British Columbia will consent to replacement land, transferred by a Federal Expropriating Authority to Tsawwassen First Nation as part of the compensation in accordance with clause 69, being added to Tsawwassen Lands if:"
Tsawwassen First Nation Final Agreement,2007,78.a,Federal expropriation,the replacement land is within Tsawwassen Territory;
Tsawwassen First Nation Final Agreement,2007,78.b,Federal expropriation,"the replacement land is outside municipal boundaries and a change in jurisdiction to that land will not unreasonably restrict the expansion or development of a municipality, or the replacement land is inside municipal boundaries if the municipality consents;"
Tsawwassen First Nation Final Agreement,2007,78.c,Federal expropriation,the replacement land is free from any overlapping aboriginal claim unless the claimant consents; and d. the addition of replacement land to Tsawwassen Lands will not result in Canada or British Columbia being required to assume financial or other obligations.
Tsawwassen First Nation Final Agreement,2007,79.,Federal expropriation,"79. Where an expropriated interest in a parcel of Tsawwassen Lands is no longer required for the purpose for which it was expropriated, the federal department, agency or entity, or its successor or assigns, will ensure that the interest in land is returned to Tsawwassen First Nation on the terms and conditions negotiated in accordance with clause 81. Subject to clause 78, where a fee simple interest in a parcel of land is returned to Tsawwassen First Nation in accordance with this clause, the parcel of land will become Tsawwassen Lands on the date of the transfer."
Tsawwassen First Nation Final Agreement,2007,80.,Federal expropriation,"80. The Minister responsible for the federal department, agency or other entity, or its successors or assigns, who holds the expropriated interest, without the consent of the Governor in Council, may decide that the expropriated interest is no longer required and may determine the disposition of any improvements."
Tsawwassen First Nation Final Agreement,2007,81.,Federal expropriation,"81. The terms and conditions of the return of an expropriated interest in Tsawwassen Lands, including requirements relating to financial considerations based on market value principles, the condition of the land to be returned, and the process for resolving disputes on the implementation of the terms and conditions, will be negotiated by Tsawwassen First Nation and the Federal Expropriating Authority at the time of the expropriation."
Tsawwassen First Nation Final Agreement,2007,82.,Federal expropriation,"82. Subject to clause 73, where the terms and conditions of the return of an expropriated interest in Tsawwassen Lands cannot be agreed upon by Tsawwassen First Nation and the Federal Expropriating Authority at the time of the expropriation, either Tsawwassen First Nation or the Federal Expropriating Authority may refer the issue to be finally determined by arbitration under the Dispute Resolution chapter."
